basket_id,pattern_type,start_time,end_time,duration_minutes,start_price,end_price,price_change,volume,trades,basket_high,basket_low,basket_range
2419,NNP,2025-08-13 10:11:00,2025-08-13 10:13:00,2.00,643.4600,643.3800,-0.0800,478299.0,6596,643.5800,643.2500,0.3300
2420,NNN,2025-08-13 10:14:00,2025-08-13 10:16:00,2.00,643.3800,643.1400,-0.2400,488176.0,6404,643.4100,643.0700,0.3400
2421,PPP,2025-08-13 10:17:00,2025-08-13 10:19:00,2.00,643.1400,643.5900,0.4500,403389.0,5710,643.6200,643.1000,0.5200
2422,PPP,2025-08-13 10:20:00,2025-08-13 10:22:00,2.00,643.5900,643.9500,0.3600,480158.0,6737,644.0100,643.5100,0.5000
2423,PNP,2025-08-13 10:23:00,2025-08-13 10:25:00,2.00,643.9500,644.0250,0.0750,433221.0,5429,644.1100,643.9050,0.2050
2424,NNN,2025-08-13 10:26:00,2025-08-13 10:28:00,2.00,644.0250,643.7250,-0.3000,410315.0,5496,644.0700,643.5000,0.5700
2425,NOO,2025-08-13 10:29:00,2025-08-13 10:31:00,2.00,643.7250,643.6700,-0.0550,585735.0,6310,643.7800,643.4750,0.3050
2426,PPN,2025-08-13 10:32:00,2025-08-13 10:34:00,2.00,643.6700,643.8700,0.2000,300408.0,4600,644.0450,643.6500,0.3950
2427,NON,2025-08-13 10:35:00,2025-08-13 10:37:00,2.00,643.8700,643.5700,-0.3000,786743.0,4113,643.8880,643.5000,0.3880
2428,PPP,2025-08-13 10:38:00,2025-08-13 10:40:00,2.00,643.5700,643.8600,0.2900,252567.0,3493,643.8400,643.5200,0.3200
2429,PPP,2025-08-13 10:41:00,2025-08-13 10:43:00,2.00,643.8600,644.1700,0.3100,300213.0,4162,644.2250,643.8300,0.3950
2430,PNN,2025-08-13 10:44:00,2025-08-13 10:46:00,2.00,644.1700,644.0200,-0.1500,319927.0,4045,644.2550,643.9950,0.2600
2431,PPP,2025-08-13 10:47:00,2025-08-13 10:49:00,2.00,644.0200,644.0800,0.0600,167745.0,3103,644.1100,643.9400,0.1700
2432,NNN,2025-08-13 10:50:00,2025-08-13 10:52:00,2.00,644.0800,643.7850,-0.2950,1724702.0,3933,644.0800,643.7800,0.3000
2433,NNN,2025-08-13 10:53:00,2025-08-13 10:55:00,2.00,643.7850,643.4400,-0.3450,269589.0,4300,643.8000,643.4100,0.3900
2434,PNP,2025-08-13 10:56:00,2025-08-13 10:58:00,2.00,643.4400,643.4600,0.0200,322488.0,4246,643.5300,643.3600,0.1700
2435,NPP,2025-08-13 10:59:00,2025-08-13 11:01:00,2.00,643.4600,643.6000,0.1400,251813.0,3930,643.6200,643.3400,0.2800
2436,NPP,2025-08-13 11:02:00,2025-08-13 11:04:00,2.00,643.6000,643.7900,0.1900,258863.0,3911,643.8300,643.5000,0.3300
2437,NPN,2025-08-13 11:05:00,2025-08-13 11:07:00,2.00,643.7900,643.7200,-0.0700,228715.0,3551,643.9150,643.6600,0.2550
2438,NPN,2025-08-13 11:08:00,2025-08-13 11:10:00,2.00,643.7200,643.6600,-0.0600,162146.0,2860,643.8000,643.6300,0.1700
2439,PPN,2025-08-13 11:11:00,2025-08-13 11:13:00,2.00,643.6600,643.7700,0.1100,173740.0,3155,643.8800,643.6300,0.2500
2440,NPN,2025-08-13 11:14:00,2025-08-13 11:16:00,2.00,643.7700,643.7800,0.0100,179249.0,3205,643.9000,643.7300,0.1700
2441,NNN,2025-08-13 11:17:00,2025-08-13 11:19:00,2.00,643.7800,643.4200,-0.3600,195030.0,3299,643.8900,643.4100,0.4800
2442,NNN,2025-08-13 11:20:00,2025-08-13 11:22:00,2.00,643.4200,643.2300,-0.1900,162972.0,3036,643.5000,643.2350,0.2650
2443,PPP,2025-08-13 11:23:00,2025-08-13 11:25:00,2.00,643.2300,643.4700,0.2400,161257.0,2924,643.5400,643.2300,0.3100
2444,NPP,2025-08-13 11:26:00,2025-08-13 11:28:00,2.00,643.4700,643.4701,0.0001,147288.0,2744,643.5199,643.3950,0.1249
2445,NPP,2025-08-13 11:29:00,2025-08-13 11:31:00,2.00,643.4701,643.3200,-0.1501,281878.0,4566,643.4701,642.9700,0.5001
2446,PNP,2025-08-13 11:32:00,2025-08-13 11:34:00,2.00,643.3200,643.4400,0.1200,188690.0,3145,643.4901,643.2500,0.2401
2447,PNN,2025-08-13 11:35:00,2025-08-13 11:37:00,2.00,643.4400,643.3500,-0.0900,202701.0,3213,643.5600,643.2900,0.2700
2448,NNN,2025-08-13 11:38:00,2025-08-13 11:40:00,2.00,643.3500,643.2200,-0.1300,222374.0,3194,643.3550,643.1700,0.1850
2449,PNP,2025-08-13 11:41:00,2025-08-13 11:43:00,2.00,643.2200,643.2300,0.0100,233853.0,2890,643.3100,643.0400,0.2700
2450,NNP,2025-08-13 11:44:00,2025-08-13 11:46:00,2.00,643.2300,643.1200,-0.1100,269367.0,3781,643.2600,642.9000,0.3600
2451,NNN,2025-08-13 11:47:00,2025-08-13 11:49:00,2.00,643.1200,643.0000,-0.1200,166348.0,2875,643.1500,642.9600,0.1900
2452,NPN,2025-08-13 11:50:00,2025-08-13 11:52:00,2.00,643.0000,642.9300,-0.0700,562453.0,4304,643.0650,642.6800,0.3850
2453,PPN,2025-08-13 11:53:00,2025-08-13 11:55:00,2.00,642.9300,642.9600,0.0300,218228.0,3312,643.1562,642.8400,0.3162
2454,NPN,2025-08-13 11:56:00,2025-08-13 11:58:00,2.00,642.9600,642.8400,-0.1200,182920.0,2844,642.9850,642.8200,0.1650
2455,PPP,2025-08-13 11:59:00,2025-08-13 12:01:00,2.00,642.8400,643.2800,0.4400,285184.0,3938,643.3100,642.8400,0.4700
2456,NPP,2025-08-13 12:02:00,2025-08-13 12:04:00,2.00,643.2800,643.4950,0.2150,461410.0,5495,643.5500,643.0599,0.4901
2457,NNN,2025-08-13 12:05:00,2025-08-13 12:07:00,2.00,643.4950,643.0900,-0.4050,222669.0,3447,643.5100,643.0750,0.4350
2458,NNN,2025-08-13 12:08:00,2025-08-13 12:10:00,2.00,643.0900,642.8300,-0.2600,226272.0,3548,643.1200,642.8150,0.3050
2459,OPN,2025-08-13 12:11:00,2025-08-13 12:13:00,2.00,642.8300,642.8000,-0.0300,176450.0,3136,642.9600,642.7700,0.1900
2460,NPP,2025-08-13 12:14:00,2025-08-13 12:16:00,2.00,642.8000,642.8200,0.0200,198852.0,3142,642.8675,642.7000,0.1675
2461,PPP,2025-08-13 12:17:00,2025-08-13 12:19:00,2.00,642.8200,643.2150,0.3950,237192.0,3306,643.2220,642.8150,0.4070
2462,PPN,2025-08-13 12:20:00,2025-08-13 12:22:00,2.00,643.2150,643.5100,0.2950,294086.0,4285,643.5850,643.2000,0.3850
2463,NPO,2025-08-13 12:23:00,2025-08-13 12:25:00,2.00,643.5100,643.5200,0.0100,226046.0,3520,643.6700,643.3750,0.2950
2464,PPN,2025-08-13 12:26:00,2025-08-13 12:28:00,2.00,643.5200,643.5900,0.0700,171165.0,2740,643.6400,643.4750,0.1650
2465,PNN,2025-08-13 12:29:00,2025-08-13 12:31:00,2.00,643.5900,643.3300,-0.2600,326122.0,4439,643.7600,643.3300,0.4300
2466,NNN,2025-08-13 12:32:00,2025-08-13 12:34:00,2.00,643.3300,642.7900,-0.5400,376051.0,4133,643.4000,642.7900,0.6100
2467,PNP,2025-08-13 12:35:00,2025-08-13 12:37:00,2.00,642.7900,642.9100,0.1200,204852.0,3284,642.9900,642.7750,0.2150
2468,NPP,2025-08-13 12:38:00,2025-08-13 12:40:00,2.00,642.9100,643.0000,0.0900,240030.0,3166,643.0599,642.8001,0.2598
2469,PNN,2025-08-13 12:41:00,2025-08-13 12:43:00,2.00,643.0000,642.9000,-0.1000,264024.0,3097,643.0800,642.8950,0.1850
2470,PPN,2025-08-13 12:44:00,2025-08-13 12:46:00,2.00,642.9000,642.9900,0.0900,112139.0,2134,643.0350,642.8800,0.1550
2471,NPP,2025-08-13 12:47:00,2025-08-13 12:49:00,2.00,642.9900,643.1300,0.1400,149465.0,2443,643.1750,642.8601,0.3149
2472,OPO,2025-08-13 12:50:00,2025-08-13 12:52:00,2.00,643.1300,643.2400,0.1100,196772.0,2912,643.2700,643.0550,0.2150
2473,PNP,2025-08-13 12:53:00,2025-08-13 12:55:00,2.00,643.2400,643.3499,0.1099,154456.0,2564,643.3550,643.2200,0.1350
2474,PPP,2025-08-13 12:56:00,2025-08-13 12:58:00,2.00,643.3499,643.6050,0.2551,234998.0,3243,643.6594,643.2900,0.3694
2475,NNP,2025-08-13 12:59:00,2025-08-13 13:01:00,2.00,643.6050,643.5800,-0.0250,216237.0,2967,643.6600,643.3900,0.2700
2476,PPP,2025-08-13 13:02:00,2025-08-13 13:04:00,2.00,643.5800,643.7856,0.2056,203915.0,2854,643.8392,643.5600,0.2792
2477,NPN,2025-08-13 13:05:00,2025-08-13 13:07:00,2.00,643.7856,643.6200,-0.1656,228536.0,3061,643.7900,643.6100,0.1800
2478,PPP,2025-08-13 13:08:00,2025-08-13 13:10:00,2.00,643.6200,643.8050,0.1850,135378.0,2413,643.8100,643.6100,0.2000
2479,NPP,2025-08-13 13:11:00,2025-08-13 13:13:00,2.00,643.8050,643.9800,0.1750,367674.0,4840,644.0551,643.6700,0.3851
2480,PNN,2025-08-13 13:14:00,2025-08-13 13:16:00,2.00,643.9800,644.0580,0.0780,386858.0,4289,644.2000,643.9400,0.2600
2481,NNN,2025-08-13 13:17:00,2025-08-13 13:19:00,2.00,644.0580,643.9108,-0.1472,193709.0,2723,644.0600,643.9100,0.1500
2482,PPN,2025-08-13 13:20:00,2025-08-13 13:22:00,2.00,643.9108,643.9050,-0.0058,224693.0,3086,644.0200,643.8050,0.2150
2483,PPP,2025-08-13 13:23:00,2025-08-13 13:25:00,2.00,643.9050,644.0750,0.1700,190724.0,2794,644.0750,643.9050,0.1700
2484,NNO,2025-08-13 13:26:00,2025-08-13 13:28:00,2.00,644.0750,644.0400,-0.0350,194955.0,3114,644.1050,643.9500,0.1550
2485,NPP,2025-08-13 13:29:00,2025-08-13 13:31:00,2.00,644.0400,644.1200,0.0800,214559.0,3300,644.1951,643.8800,0.3151
2486,PPN,2025-08-13 13:32:00,2025-08-13 13:34:00,2.00,644.1200,644.1800,0.0600,269885.0,3763,644.2700,644.1100,0.1600
2487,NNN,2025-08-13 13:35:00,2025-08-13 13:37:00,2.00,644.1800,643.3500,-0.8300,765591.0,9034,644.1950,643.2400,0.9550
2488,PPN,2025-08-13 13:38:00,2025-08-13 13:40:00,2.00,643.3500,643.6300,0.2800,487077.0,5531,643.7950,643.3300,0.4650
2489,PPN,2025-08-13 13:41:00,2025-08-13 13:43:00,2.00,643.6300,643.8000,0.1700,294066.0,3306,643.9150,643.5900,0.3250
2490,PPP,2025-08-13 13:44:00,2025-08-13 13:46:00,2.00,643.8000,643.9900,0.1900,182888.0,2528,644.0088,643.7700,0.2388
2491,NPP,2025-08-13 13:47:00,2025-08-13 13:49:00,2.00,643.9900,643.9600,-0.0300,142043.0,2331,644.0000,643.8100,0.1900
2492,PNP,2025-08-13 13:50:00,2025-08-13 13:52:00,2.00,643.9600,643.9820,0.0220,143255.0,2361,644.0280,643.8600,0.1680
2493,PPP,2025-08-13 13:53:00,2025-08-13 13:55:00,2.00,643.9820,644.0400,0.0580,157385.0,2585,644.0600,643.9544,0.1056
2494,PPN,2025-08-13 13:56:00,2025-08-13 13:58:00,2.00,644.0400,644.0500,0.0100,274036.0,3772,644.3100,644.0000,0.3100
2495,NPN,2025-08-13 13:59:00,2025-08-13 14:01:00,2.00,644.0500,643.9900,-0.0600,246115.0,2965,644.1000,643.9550,0.1450
2496,NPP,2025-08-13 14:02:00,2025-08-13 14:04:00,2.00,643.9900,644.0600,0.0700,156595.0,2274,644.0800,643.8312,0.2488
2497,NNN,2025-08-13 14:05:00,2025-08-13 14:07:00,2.00,644.0600,643.9500,-0.1100,147975.0,2260,644.1000,643.9201,0.1799
2498,PNP,2025-08-13 14:08:00,2025-08-13 14:10:00,2.00,643.9500,644.1700,0.2200,162520.0,2613,644.1888,643.9200,0.2688
2499,NPP,2025-08-13 14:11:00,2025-08-13 14:13:00,2.00,644.1700,644.2200,0.0500,462673.0,5062,644.3100,644.0656,0.2444
2500,PPN,2025-08-13 14:14:00,2025-08-13 14:16:00,2.00,644.2200,644.3300,0.1100,278661.0,3835,644.3900,644.1847,0.2053
2501,PPN,2025-08-13 14:17:00,2025-08-13 14:19:00,2.00,644.3300,644.3000,-0.0300,278642.0,3798,644.4200,644.2700,0.1500
2502,PPP,2025-08-13 14:20:00,2025-08-13 14:22:00,2.00,644.3000,644.6400,0.3400,476336.0,5484,644.6600,644.3000,0.3600
2503,NNN,2025-08-13 14:23:00,2025-08-13 14:25:00,2.00,644.6400,644.3401,-0.2999,663435.0,6601,644.7300,644.2750,0.4550
2504,NPP,2025-08-13 14:26:00,2025-08-13 14:28:00,2.00,644.3401,644.3800,0.0399,301128.0,3952,644.4380,644.2300,0.2080
2505,NNN,2025-08-13 14:29:00,2025-08-13 14:31:00,2.00,644.3800,644.2200,-0.1600,347639.0,4330,644.4000,644.1850,0.2150
2506,NNP,2025-08-13 14:32:00,2025-08-13 14:34:00,2.00,644.2200,644.1400,-0.0800,398004.0,4546,644.2851,644.1000,0.1851
2507,PNN,2025-08-13 14:35:00,2025-08-13 14:37:00,2.00,644.1400,644.1500,0.0100,355328.0,4414,644.3100,644.1000,0.2100
2508,NPP,2025-08-13 14:38:00,2025-08-13 14:40:00,2.00,644.1500,644.1850,0.0350,661801.0,5650,644.2200,643.9100,0.3100
2509,PNP,2025-08-13 14:41:00,2025-08-13 14:43:00,2.00,644.1850,644.0900,-0.0950,493032.0,5306,644.3299,644.0400,0.2899
2510,PPN,2025-08-13 14:44:00,2025-08-13 14:46:00,2.00,644.0900,644.1500,0.0600,346982.0,4450,644.2600,644.0650,0.1950
2511,PPP,2025-08-13 14:47:00,2025-08-13 14:49:00,2.00,644.1500,644.3700,0.2200,941991.0,5885,644.4190,644.1300,0.2890
2512,PPP,2025-08-13 14:50:00,2025-08-13 14:52:00,2.00,644.3700,644.8600,0.4900,1044842.0,9949,644.8900,644.3700,0.5200
2513,NPP,2025-08-13 14:53:00,2025-08-13 14:55:00,2.00,644.8600,644.9750,0.1150,1122380.0,11116,645.0300,644.6700,0.3600
2514,NPP,2025-08-13 14:56:00,2025-08-13 14:58:00,2.00,644.9750,645.0150,0.0400,2322010.0,11792,645.0580,644.8700,0.1880
2515,NPP,2025-08-13 14:59:00,2025-08-13 15:01:00,2.00,645.0150,645.0900,0.0750,1766021.0,12065,645.2500,644.6400,0.6100
2516,NPN,2025-08-13 15:02:00,2025-08-13 15:04:00,2.00,645.0900,645.0000,-0.0900,600510.0,2081,645.1800,644.9700,0.2100
2517,NNN,2025-08-13 15:05:00,2025-08-13 15:07:00,2.00,645.0000,644.7900,-0.2100,118266.0,1158,645.0000,644.7400,0.2600
2518,PNN,2025-08-13 15:08:00,2025-08-13 15:10:00,2.00,644.7900,644.7300,-0.0600,2490835.0,770,644.8400,644.7300,0.1100
2519,NPN,2025-08-13 15:11:00,2025-08-13 15:13:00,2.00,644.7300,644.6700,-0.0600,122845.0,931,644.8000,644.6600,0.1400
2520,NPP,2025-08-13 15:14:00,2025-08-13 15:16:00,2.00,644.6700,644.6700,0.0000,37700.0,576,644.6900,644.6200,0.0700
2521,ONN,2025-08-13 15:17:00,2025-08-13 15:19:00,2.00,644.6700,644.6200,-0.0500,61644.0,625,644.7100,644.6100,0.1000
2522,NNN,2025-08-13 15:20:00,2025-08-13 15:22:00,2.00,644.6200,644.5700,-0.0500,32897.0,415,644.6200,644.5200,0.1000
2523,OPN,2025-08-13 15:23:00,2025-08-13 15:25:00,2.00,644.5700,644.5000,-0.0700,37039.0,432,644.6100,644.5000,0.1100
2524,NNP,2025-08-13 15:26:00,2025-08-13 15:28:00,2.00,644.5000,644.4999,-0.0001,41742.0,340,644.5200,644.4500,0.0700
2525,ONP,2025-08-13 15:29:00,2025-08-13 15:31:00,2.00,644.4999,644.5200,0.0201,9463.0,179,644.5600,644.4700,0.0900
2526,ONN,2025-08-13 15:32:00,2025-08-13 15:34:00,2.00,644.5200,644.5000,-0.0200,23988.0,234,644.5300,644.4700,0.0600
2527,NPN,2025-08-13 15:35:00,2025-08-13 15:37:00,2.00,644.5000,644.5300,0.0300,4468.0,158,644.5400,644.4600,0.0800
2528,PNP,2025-08-13 15:38:00,2025-08-13 15:40:00,2.00,644.5300,644.5400,0.0100,33225.0,192,644.7050,644.5100,0.1950
2529,PNN,2025-08-13 15:41:00,2025-08-13 15:43:00,2.00,644.5400,644.4800,-0.0600,6471.0,177,644.5800,644.4700,0.1100
2530,ONP,2025-08-13 15:44:00,2025-08-13 15:47:00,3.00,644.4800,644.4500,-0.0300,6716.0,198,644.4800,644.4400,0.0400
2531,PPN,2025-08-13 15:48:00,2025-08-13 15:50:00,2.00,644.4500,644.5300,0.0800,26209.0,254,644.5800,644.4300,0.1500
2532,NPN,2025-08-13 15:51:00,2025-08-13 15:53:00,2.00,644.5300,644.5000,-0.0300,2839.0,142,644.5500,644.5100,0.0400
2533,NNN,2025-08-13 15:54:00,2025-08-13 15:56:00,2.00,644.5000,644.4500,-0.0500,9277.0,210,644.5100,644.4500,0.0600
2534,PNP,2025-08-13 15:57:00,2025-08-13 15:59:00,2.00,644.4500,644.4500,0.0000,29482.0,338,644.5400,644.3400,0.2000
2535,NPP,2025-08-13 16:01:00,2025-08-13 16:03:00,2.00,644.4500,644.5100,0.0600,1064.0,117,644.5000,644.4300,0.0700
2536,PPO,2025-08-13 16:04:00,2025-08-13 16:07:00,3.00,644.5100,644.5900,0.0800,5574.0,144,644.6000,644.5000,0.1000
2537,OPN,2025-08-13 16:08:00,2025-08-13 16:10:00,2.00,644.5900,644.6000,0.0100,3946.0,143,644.6500,644.5900,0.0600
2538,NNP,2025-08-13 16:11:00,2025-08-13 16:13:00,2.00,644.6000,644.5700,-0.0300,2562.0,142,644.6000,644.5200,0.0800
2539,NPP,2025-08-13 16:15:00,2025-08-13 16:17:00,2.00,644.5700,644.6000,0.0300,8248.0,149,644.5900,644.4900,0.1000
2540,PPN,2025-08-13 16:18:00,2025-08-13 16:20:00,2.00,644.6000,644.6300,0.0300,17535.0,288,644.6900,644.4000,0.2900
2541,NPP,2025-08-13 16:21:00,2025-08-13 16:25:00,4.00,644.6300,644.6400,0.0100,6356.0,149,644.6300,644.6000,0.0300
2542,NNN,2025-08-13 16:27:00,2025-08-13 16:31:00,4.00,644.6400,644.5500,-0.0900,2361.0,124,644.6500,644.5998,0.0502
2543,NPN,2025-08-13 16:32:00,2025-08-13 16:43:00,11.00,644.5500,644.5200,-0.0300,4999.0,107,644.6500,644.4700,0.1800
2544,NPN,2025-08-13 16:44:00,2025-08-13 16:49:00,5.00,644.5200,644.4900,-0.0300,916.0,49,644.5200,644.5019,0.0181
2545,PPN,2025-08-13 16:51:00,2025-08-13 16:53:00,2.00,644.4900,644.6200,0.1300,980.0,81,644.6400,644.4900,0.1500
2546,OPO,2025-08-13 16:55:00,2025-08-13 16:57:00,2.00,644.6200,644.6300,0.0100,5422.0,71,644.6400,644.6200,0.0200
2547,NNP,2025-08-13 16:58:00,2025-08-13 17:01:00,3.00,644.6300,644.2800,-0.3500,10493.0,134,644.6300,644.2400,0.3900
2548,NNN,2025-08-13 17:02:00,2025-08-13 17:04:00,2.00,644.2800,644.1900,-0.0900,13065.0,102,644.2800,644.1000,0.1800
2549,NNN,2025-08-13 17:05:00,2025-08-13 17:08:00,3.00,644.1900,644.1000,-0.0900,2829.0,44,644.2000,644.1200,0.0800
2550,NPN,2025-08-13 17:09:00,2025-08-13 17:12:00,3.00,644.1000,644.1302,0.0302,3994.0,92,644.1501,643.9900,0.1601
2551,NNP,2025-08-13 17:13:00,2025-08-13 17:17:00,4.00,644.1302,644.2200,0.0898,2285.0,59,644.1700,644.0800,0.0900
2552,PPP,2025-08-13 17:20:00,2025-08-13 17:25:00,5.00,644.2200,644.4100,0.1900,5271.0,66,644.3600,644.2200,0.1400
2553,PPP,2025-08-13 17:26:00,2025-08-13 17:28:00,2.00,644.4100,644.4700,0.0600,1588.0,56,644.4500,644.4100,0.0400
2554,PNP,2025-08-13 17:29:00,2025-08-13 17:32:00,3.00,644.4700,644.4996,0.0296,2421.0,51,644.4797,644.4600,0.0197
2555,NNP,2025-08-13 17:33:00,2025-08-13 17:35:00,2.00,644.4996,644.4600,-0.0396,543.0,45,644.4996,644.4400,0.0596
2556,PPP,2025-08-13 17:37:00,2025-08-13 17:39:00,2.00,644.4600,644.5201,0.0601,1219.0,66,644.5296,644.4600,0.0696
2557,PNP,2025-08-13 17:40:00,2025-08-13 17:43:00,3.00,644.5201,644.5900,0.0699,1593.0,67,644.6190,644.5200,0.0990
2558,PPN,2025-08-13 17:44:00,2025-08-13 17:48:00,4.00,644.5900,644.7400,0.1500,1492.0,75,644.7600,644.5900,0.1700
2559,PPN,2025-08-13 17:49:00,2025-08-13 17:51:00,2.00,644.7400,644.7800,0.0400,1399.0,54,644.8299,644.7400,0.0899
2560,PNN,2025-08-13 17:53:00,2025-08-13 17:56:00,3.00,644.7800,644.8000,0.0200,1143.0,59,644.8300,644.7600,0.0700
2561,PPN,2025-08-13 17:57:00,2025-08-13 18:03:00,6.00,644.8000,644.8400,0.0400,2054.0,61,644.8500,644.8000,0.0500
2562,NNN,2025-08-13 18:04:00,2025-08-13 18:18:00,14.00,644.8400,644.6300,-0.2100,1449.0,44,644.8400,644.6600,0.1800
2563,PNP,2025-08-13 18:19:00,2025-08-13 18:21:00,2.00,644.6300,644.7500,0.1200,365.0,30,644.6800,644.6300,0.0500
2564,NON,2025-08-13 18:24:00,2025-08-13 18:28:00,4.00,644.7500,644.7000,-0.0500,1660.0,40,644.7500,644.7190,0.0310
2565,PPP,2025-08-13 18:30:00,2025-08-13 18:35:00,5.00,644.7000,644.7800,0.0800,1343.0,45,644.7600,644.7000,0.0600
2566,PPN,2025-08-13 18:36:00,2025-08-13 18:38:00,2.00,644.7800,644.8400,0.0600,2761.0,57,644.8900,644.7800,0.1100
2567,PPP,2025-08-13 18:39:00,2025-08-13 18:41:00,2.00,644.8400,644.9400,0.1000,2393.0,64,644.9500,644.8400,0.1100
2568,NPN,2025-08-13 18:42:00,2025-08-13 18:45:00,3.00,644.9400,644.8700,-0.0700,3872.0,69,644.9900,644.9200,0.0700
2569,NPN,2025-08-13 18:46:00,2025-08-13 18:52:00,6.00,644.8700,644.8300,-0.0400,5826.0,87,644.8800,644.8200,0.0600
2570,NNP,2025-08-13 18:53:00,2025-08-13 18:55:00,2.00,644.8300,644.8000,-0.0300,2858.0,60,644.8300,644.7592,0.0708
2571,PNN,2025-08-13 18:56:00,2025-08-13 18:58:00,2.00,644.8000,644.7400,-0.0600,1344.0,49,644.8100,644.7700,0.0400
2572,NNP,2025-08-13 18:59:00,2025-08-14 03:01:00,482.00,644.7400,644.7000,-0.0400,3110.0,72,644.7400,644.5400,0.2000
2573,PNP,2025-08-14 03:02:00,2025-08-14 03:04:00,2.00,644.7000,644.7100,0.0100,1582.0,53,644.7200,644.7000,0.0200
2574,NNN,2025-08-14 03:05:00,2025-08-14 03:07:00,2.00,644.7100,644.5900,-0.1200,1360.0,53,644.7100,644.6500,0.0600
2575,PPN,2025-08-14 03:08:00,2025-08-14 03:12:00,4.00,644.5900,644.6600,0.0700,1764.0,49,644.6900,644.5900,0.1000
2576,PPN,2025-08-14 03:14:00,2025-08-14 03:17:00,3.00,644.6600,644.6800,0.0200,1376.0,29,644.7000,644.6300,0.0700
2577,PPN,2025-08-14 03:18:00,2025-08-14 03:22:00,4.00,644.6800,644.7700,0.0900,1906.0,38,644.7800,644.6800,0.1000
2578,OPN,2025-08-14 03:24:00,2025-08-14 03:26:00,2.00,644.7700,644.8100,0.0400,1043.0,17,644.8400,644.7700,0.0700
2579,PPN,2025-08-14 03:27:00,2025-08-14 03:33:00,6.00,644.8100,644.8000,-0.0100,1743.0,33,644.8500,644.8000,0.0500
2580,NNN,2025-08-14 03:35:00,2025-08-14 03:39:00,4.00,644.8000,644.5700,-0.2300,2883.0,68,644.8000,644.6500,0.1500
2581,NPN,2025-08-14 03:44:00,2025-08-14 03:51:00,7.00,644.5700,644.5500,-0.0200,2521.0,49,644.6000,644.5500,0.0500
2582,OOP,2025-08-14 03:53:00,2025-08-14 03:55:00,2.00,644.5500,644.5700,0.0200,1087.0,24,644.6000,644.5100,0.0900
2583,NPN,2025-08-14 03:56:00,2025-08-14 04:02:00,6.00,644.5700,644.4900,-0.0800,1000.0,25,644.5800,644.5200,0.0600
2584,PPP,2025-08-14 04:03:00,2025-08-14 04:08:00,5.00,644.4900,644.6700,0.1800,1821.0,49,644.6300,644.4900,0.1400
2585,PPN,2025-08-14 04:11:00,2025-08-14 04:20:00,9.00,644.6700,644.7200,0.0500,692.0,17,644.7400,644.6700,0.0700
2586,NPN,2025-08-14 04:21:00,2025-08-14 04:27:00,6.00,644.7200,644.8200,0.1000,1888.0,38,644.8400,644.6300,0.2100
2587,PPP,2025-08-14 04:28:00,2025-08-14 04:33:00,5.00,644.8200,644.9500,0.1300,1049.0,36,644.9200,644.8200,0.1000
2588,NON,2025-08-14 04:36:00,2025-08-14 04:41:00,5.00,644.9500,644.8700,-0.0800,725.0,16,644.9500,644.9300,0.0200
2589,NNP,2025-08-14 04:42:00,2025-08-14 04:44:00,2.00,644.8700,644.8300,-0.0400,2190.0,37,644.8700,644.7800,0.0900
2590,PNP,2025-08-14 04:46:00,2025-08-14 04:49:00,3.00,644.8300,644.7800,-0.0500,2444.0,35,644.8600,644.7700,0.0900
2591,NPN,2025-08-14 04:51:00,2025-08-14 04:54:00,3.00,644.7800,644.7500,-0.0300,1545.0,44,644.7800,644.7300,0.0500
2592,PPN,2025-08-14 05:00:00,2025-08-14 05:02:00,2.00,644.7500,644.7700,0.0200,1846.0,29,644.8600,644.7500,0.1100
2593,ONN,2025-08-14 05:03:00,2025-08-14 05:05:00,2.00,644.7700,644.7100,-0.0600,2974.0,26,644.7700,644.7500,0.0200
2594,NPP,2025-08-14 05:07:00,2025-08-14 05:11:00,4.00,644.7100,644.6900,-0.0200,914.0,15,644.7100,644.5500,0.1600
2595,NPN,2025-08-14 05:17:00,2025-08-14 05:22:00,5.00,644.6900,644.5600,-0.1300,703.0,18,644.6900,644.5600,0.1300
2596,NPP,2025-08-14 05:28:00,2025-08-14 05:30:00,2.00,644.5600,644.6000,0.0400,600.0,24,644.5600,644.5200,0.0400
2597,PNN,2025-08-14 05:31:00,2025-08-14 05:41:00,10.00,644.6000,644.5500,-0.0500,1599.0,44,644.7000,644.6000,0.1000
2598,NPP,2025-08-14 05:49:00,2025-08-14 05:53:00,4.00,644.5500,644.5400,-0.0100,1382.0,36,644.5600,644.4600,0.1000
2599,PNN,2025-08-14 05:54:00,2025-08-14 05:59:00,5.00,644.5400,644.5600,0.0200,1011.0,30,644.5900,644.5400,0.0500
2600,NON,2025-08-14 06:00:00,2025-08-14 06:04:00,4.00,644.5600,644.5400,-0.0200,2846.0,83,644.5600,644.4800,0.0800
2601,PPP,2025-08-14 06:05:00,2025-08-14 06:13:00,8.00,644.5400,644.6300,0.0900,1285.0,33,644.6000,644.5400,0.0600
2602,PNP,2025-08-14 06:15:00,2025-08-14 06:18:00,3.00,644.6300,644.6400,0.0100,3614.0,43,644.6800,644.6000,0.0800
2603,PPP,2025-08-14 06:19:00,2025-08-14 06:21:00,2.00,644.6400,644.7900,0.1500,833.0,29,644.7400,644.6400,0.1000
2604,NPN,2025-08-14 06:22:00,2025-08-14 06:24:00,2.00,644.7900,644.7800,-0.0100,4133.0,68,644.8000,644.7500,0.0500
