basket_id,pattern_type,start_time,end_time,duration_minutes,start_price,end_price,price_change,volume,trades,basket_high,basket_low,basket_range
888,NNN,2025-08-05 18:48:00,2025-08-05 18:50:00,2.00,627.9600,627.5600,-0.4000,2281.0,59,628.0000,627.6000,0.4000
889,PNO,2025-08-05 18:51:00,2025-08-05 18:54:00,3.00,627.5600,627.5000,-0.0600,1979.0,48,627.6500,627.5000,0.1500
890,NPP,2025-08-05 18:55:00,2025-08-05 18:58:00,3.00,627.5000,627.4100,-0.0900,2763.0,61,627.5000,627.3000,0.2000
891,PNN,2025-08-05 18:59:00,2025-08-06 03:01:00,482.00,627.4100,631.0300,3.6200,27519.0,221,631.3000,627.1200,4.1800
892,NPP,2025-08-06 03:02:00,2025-08-06 03:04:00,2.00,631.0300,631.1100,0.0800,6814.0,100,631.0600,630.8400,0.2200
893,PPN,2025-08-06 03:05:00,2025-08-06 03:07:00,2.00,631.1100,631.0700,-0.0400,7666.0,125,631.3000,631.0100,0.2900
894,PNN,2025-08-06 03:08:00,2025-08-06 03:10:00,2.00,631.0700,631.1100,0.0400,11591.0,102,631.2300,631.0600,0.1700
895,NPN,2025-08-06 03:11:00,2025-08-06 03:13:00,2.00,631.1100,630.9600,-0.1500,2260.0,44,631.1100,630.9200,0.1900
896,NNP,2025-08-06 03:14:00,2025-08-06 03:16:00,2.00,630.9600,630.7200,-0.2400,3648.0,88,630.9600,630.7000,0.2600
897,NPN,2025-08-06 03:17:00,2025-08-06 03:19:00,2.00,630.7200,630.6300,-0.0900,4446.0,82,630.7300,630.5600,0.1700
898,NON,2025-08-06 03:20:00,2025-08-06 03:26:00,6.00,630.6300,630.5600,-0.0700,1005.0,30,630.6300,630.6100,0.0200
899,NNP,2025-08-06 03:27:00,2025-08-06 03:32:00,5.00,630.5600,630.5600,0.0000,2097.0,51,630.5800,630.5000,0.0800
900,PNN,2025-08-06 03:33:00,2025-08-06 03:36:00,3.00,630.5600,630.4700,-0.0900,752.0,17,630.6400,630.5300,0.1100
901,NNN,2025-08-06 03:37:00,2025-08-06 03:40:00,3.00,630.4700,630.3100,-0.1600,1489.0,43,630.4700,630.2700,0.2000
902,NNN,2025-08-06 03:41:00,2025-08-06 03:43:00,2.00,630.3100,630.0100,-0.3000,7423.0,136,630.3200,630.0000,0.3200
903,PNN,2025-08-06 03:45:00,2025-08-06 03:48:00,3.00,630.0100,630.0900,0.0800,1986.0,41,630.3000,630.0100,0.2900
904,PNP,2025-08-06 03:49:00,2025-08-06 03:51:00,2.00,630.0900,630.1700,0.0800,2350.0,60,630.2300,630.0900,0.1400
905,NNP,2025-08-06 03:52:00,2025-08-06 03:55:00,3.00,630.1700,630.0800,-0.0900,6403.0,93,630.2100,629.9600,0.2500
906,NPP,2025-08-06 03:56:00,2025-08-06 03:58:00,2.00,630.0800,630.2300,0.1500,3446.0,36,630.1200,630.0000,0.1200
907,PNP,2025-08-06 04:01:00,2025-08-06 04:03:00,2.00,630.2300,630.1900,-0.0400,3401.0,60,630.2600,630.1700,0.0900
908,NNP,2025-08-06 04:04:00,2025-08-06 04:06:00,2.00,630.1900,630.1400,-0.0500,3711.0,49,630.1900,630.0000,0.1900
909,NNP,2025-08-06 04:07:00,2025-08-06 04:09:00,2.00,630.1400,630.1500,0.0100,1342.0,52,630.1400,630.0300,0.1100
910,PPN,2025-08-06 04:12:00,2025-08-06 04:14:00,2.00,630.1500,630.2100,0.0600,1560.0,27,630.3500,630.1300,0.2200
911,OPN,2025-08-06 04:15:00,2025-08-06 04:17:00,2.00,630.2100,630.2100,0.0000,1150.0,13,630.3000,630.2000,0.1000
912,PNN,2025-08-06 04:18:00,2025-08-06 04:20:00,2.00,630.2100,629.9200,-0.2900,637.0,27,630.2300,629.9100,0.3200
913,PNN,2025-08-06 04:21:00,2025-08-06 04:23:00,2.00,629.9200,630.0700,0.1500,5341.0,51,630.2400,629.9200,0.3200
914,ONN,2025-08-06 04:24:00,2025-08-06 04:27:00,3.00,630.0700,629.9100,-0.1600,1232.0,27,630.0800,629.9500,0.1300
915,NOP,2025-08-06 04:28:00,2025-08-06 04:30:00,2.00,629.9100,629.8600,-0.0500,2782.0,49,629.9100,629.7600,0.1500
916,NPN,2025-08-06 04:31:00,2025-08-06 04:33:00,2.00,629.8600,629.7100,-0.1500,1984.0,44,629.8600,629.7500,0.1100
917,NPN,2025-08-06 04:37:00,2025-08-06 04:40:00,3.00,629.7100,629.4900,-0.2200,8377.0,116,629.7100,629.5100,0.2000
918,PON,2025-08-06 04:41:00,2025-08-06 04:43:00,2.00,629.4900,629.5300,0.0400,1372.0,45,629.6100,629.4900,0.1200
919,NON,2025-08-06 04:44:00,2025-08-06 04:47:00,3.00,629.5300,629.3600,-0.1700,2676.0,34,629.5300,629.4100,0.1200
920,PPP,2025-08-06 04:48:00,2025-08-06 04:50:00,2.00,629.3600,629.5700,0.2100,826.0,18,629.4700,629.3600,0.1100
921,NPN,2025-08-06 04:53:00,2025-08-06 04:56:00,3.00,629.5700,629.4300,-0.1400,1175.0,33,629.5700,629.4500,0.1200
922,NPN,2025-08-06 04:57:00,2025-08-06 04:59:00,2.00,629.4300,629.4200,-0.0100,2121.0,36,629.6000,629.3000,0.3000
923,PNP,2025-08-06 05:01:00,2025-08-06 05:04:00,3.00,629.4200,629.2800,-0.1400,1270.0,47,629.5000,629.2500,0.2500
924,NPP,2025-08-06 05:07:00,2025-08-06 05:09:00,2.00,629.2800,629.4900,0.2100,2506.0,45,629.2800,629.1800,0.1000
925,PPP,2025-08-06 05:10:00,2025-08-06 05:12:00,2.00,629.4900,629.7300,0.2400,2227.0,60,629.6800,629.4900,0.1900
926,PNN,2025-08-06 05:13:00,2025-08-06 05:15:00,2.00,629.7300,629.7500,0.0200,7979.0,72,629.8700,629.7300,0.1400
927,PNN,2025-08-06 05:16:00,2025-08-06 05:19:00,3.00,629.7500,629.4100,-0.3400,3042.0,69,629.8400,629.4500,0.3900
928,PNN,2025-08-06 05:20:00,2025-08-06 05:22:00,2.00,629.4100,629.2700,-0.1400,808.0,45,629.5900,629.3100,0.2800
929,PPO,2025-08-06 05:23:00,2025-08-06 05:25:00,2.00,629.2700,629.4400,0.1700,3776.0,61,629.4800,629.1700,0.3100
930,PPN,2025-08-06 05:26:00,2025-08-06 05:28:00,2.00,629.4400,629.5400,0.1000,2195.0,44,629.7200,629.4400,0.2800
931,PNP,2025-08-06 05:32:00,2025-08-06 05:38:00,6.00,629.5400,629.6400,0.1000,627.0,19,629.6600,629.5400,0.1200
932,NNN,2025-08-06 05:39:00,2025-08-06 05:41:00,2.00,629.6400,629.2900,-0.3500,3905.0,55,629.6400,629.4500,0.1900
933,PNN,2025-08-06 05:42:00,2025-08-06 05:44:00,2.00,629.2900,629.1400,-0.1500,2306.0,45,629.3500,629.1900,0.1600
934,PNN,2025-08-06 05:46:00,2025-08-06 05:48:00,2.00,629.1400,628.8500,-0.2900,4820.0,113,629.1500,628.8200,0.3300
935,NPP,2025-08-06 05:49:00,2025-08-06 05:52:00,3.00,628.8500,629.3000,0.4500,3706.0,69,629.1500,628.8200,0.3300
936,PPN,2025-08-06 05:54:00,2025-08-06 05:56:00,2.00,629.3000,629.5000,0.2000,2039.0,58,629.5300,629.2900,0.2400
937,PNP,2025-08-06 05:57:00,2025-08-06 06:00:00,3.00,629.5000,629.6400,0.1400,10304.0,142,629.6200,629.2500,0.3700
938,PNP,2025-08-06 06:01:00,2025-08-06 06:03:00,2.00,629.6400,629.7200,0.0800,3107.0,96,629.8000,629.6400,0.1600
939,NPN,2025-08-06 06:04:00,2025-08-06 06:06:00,2.00,629.7200,629.4400,-0.2800,3243.0,62,629.7200,629.5100,0.2100
940,NPP,2025-08-06 06:07:00,2025-08-06 06:09:00,2.00,629.4400,629.7400,0.3000,3363.0,54,629.6500,629.4000,0.2500
941,PNP,2025-08-06 06:10:00,2025-08-06 06:12:00,2.00,629.7400,629.5800,-0.1600,12209.0,189,629.8600,629.4200,0.4400
942,NPN,2025-08-06 06:14:00,2025-08-06 06:16:00,2.00,629.5800,629.5100,-0.0700,1820.0,42,629.6300,629.5200,0.1100
943,POP,2025-08-06 06:17:00,2025-08-06 06:19:00,2.00,629.5100,629.5700,0.0600,2577.0,46,629.5800,629.4700,0.1100
944,OPO,2025-08-06 06:20:00,2025-08-06 06:23:00,3.00,629.5700,629.6000,0.0300,1577.0,34,629.6000,629.5100,0.0900
945,NNN,2025-08-06 06:24:00,2025-08-06 06:26:00,2.00,629.6000,629.3700,-0.2300,4216.0,71,629.6000,629.3300,0.2700
946,PPP,2025-08-06 06:27:00,2025-08-06 06:29:00,2.00,629.3700,629.5600,0.1900,668.0,20,629.5000,629.3700,0.1300
947,PNN,2025-08-06 06:30:00,2025-08-06 06:32:00,2.00,629.5600,629.6700,0.1100,7162.0,134,629.8400,629.5600,0.2800
948,NNP,2025-08-06 06:33:00,2025-08-06 06:36:00,3.00,629.6700,629.5700,-0.1000,2701.0,66,629.6900,629.5000,0.1900
949,PPN,2025-08-06 06:37:00,2025-08-06 06:39:00,2.00,629.5700,629.5700,0.0000,3571.0,66,629.6900,629.5400,0.1500
950,NNP,2025-08-06 06:40:00,2025-08-06 06:42:00,2.00,629.5700,629.5100,-0.0600,1698.0,49,629.5700,629.4200,0.1500
951,PNP,2025-08-06 06:43:00,2025-08-06 06:46:00,3.00,629.5100,629.7000,0.1900,990.0,35,629.6700,629.5100,0.1600
952,NNN,2025-08-06 06:49:00,2025-08-06 06:51:00,2.00,629.7000,629.5000,-0.2000,2561.0,50,629.7000,629.5000,0.2000
953,NPN,2025-08-06 06:52:00,2025-08-06 06:54:00,2.00,629.5000,629.5000,0.0000,1333.0,39,629.5200,629.4500,0.0700
954,NPN,2025-08-06 06:55:00,2025-08-06 06:58:00,3.00,629.5000,629.4700,-0.0300,4242.0,82,629.5500,629.3700,0.1800
955,PPN,2025-08-06 06:59:00,2025-08-06 07:01:00,2.00,629.4700,629.4000,-0.0700,63523.0,1528,631.2500,629.1800,2.0700
956,NPN,2025-08-06 07:02:00,2025-08-06 07:04:00,2.00,629.4000,629.0900,-0.3100,7815.0,195,629.4000,629.1100,0.2900
957,NNP,2025-08-06 07:05:00,2025-08-06 07:07:00,2.00,629.0900,628.9900,-0.1000,4808.0,155,629.0900,628.8400,0.2500
958,PNN,2025-08-06 07:08:00,2025-08-06 07:10:00,2.00,628.9900,628.9500,-0.0400,26116.0,214,629.0487,628.9300,0.1187
959,NNN,2025-08-06 07:11:00,2025-08-06 07:13:00,2.00,628.9500,628.7400,-0.2100,14557.0,132,628.9700,628.7400,0.2300
960,OPP,2025-08-06 07:14:00,2025-08-06 07:16:00,2.00,628.7400,629.0000,0.2600,8371.0,176,628.9899,628.7100,0.2799
961,PPP,2025-08-06 07:17:00,2025-08-06 07:19:00,2.00,629.0000,629.2800,0.2800,30827.0,450,629.2400,628.9200,0.3200
962,PPP,2025-08-06 07:20:00,2025-08-06 07:22:00,2.00,629.2800,629.5300,0.2500,21331.0,321,629.5578,629.2500,0.3078
963,NNN,2025-08-06 07:23:00,2025-08-06 07:25:00,2.00,629.5300,629.0900,-0.4400,10347.0,178,629.5400,629.1400,0.4000
964,NNP,2025-08-06 07:26:00,2025-08-06 07:28:00,2.00,629.0900,629.0200,-0.0700,10401.0,138,629.0900,628.9301,0.1599
965,NNP,2025-08-06 07:29:00,2025-08-06 07:32:00,3.00,629.0200,629.1100,0.0900,23582.0,287,629.0300,628.8200,0.2100
966,PPN,2025-08-06 07:33:00,2025-08-06 07:35:00,2.00,629.1100,629.2100,0.1000,18999.0,239,629.2700,629.1100,0.1600
967,PNN,2025-08-06 07:36:00,2025-08-06 07:38:00,2.00,629.2100,629.1100,-0.1000,5508.0,161,629.3500,629.1000,0.2500
968,PNN,2025-08-06 07:39:00,2025-08-06 07:41:00,2.00,629.1100,629.0900,-0.0200,7044.0,139,629.2000,629.0800,0.1200
969,PPN,2025-08-06 07:42:00,2025-08-06 07:44:00,2.00,629.0900,629.2000,0.1100,5371.0,114,629.2900,629.0900,0.2000
970,PPN,2025-08-06 07:45:00,2025-08-06 07:47:00,2.00,629.2000,629.3300,0.1300,16530.0,217,629.3600,629.1700,0.1900
971,PPP,2025-08-06 07:48:00,2025-08-06 07:50:00,2.00,629.3300,629.4401,0.1101,10744.0,201,629.4500,629.3100,0.1400
972,NNN,2025-08-06 07:51:00,2025-08-06 07:53:00,2.00,629.4401,629.1700,-0.2701,38211.0,361,629.4401,629.1100,0.3301
973,PPP,2025-08-06 07:54:00,2025-08-06 07:56:00,2.00,629.1700,629.5300,0.3600,15163.0,208,629.5300,629.1700,0.3600
974,NPP,2025-08-06 07:57:00,2025-08-06 07:59:00,2.00,629.5300,629.4600,-0.0700,8008.0,164,629.5300,629.4100,0.1200
975,NPP,2025-08-06 08:00:00,2025-08-06 08:02:00,2.00,629.4600,629.5400,0.0800,17667.0,348,629.5400,629.3800,0.1600
976,NNO,2025-08-06 08:03:00,2025-08-06 08:05:00,2.00,629.5400,629.4700,-0.0700,23499.0,252,629.5400,629.4000,0.1400
977,PPN,2025-08-06 08:06:00,2025-08-06 08:08:00,2.00,629.4700,629.5540,0.0840,11999.0,184,629.6500,629.4500,0.2000
978,POO,2025-08-06 08:09:00,2025-08-06 08:11:00,2.00,629.5540,629.5700,0.0160,20632.0,201,629.6000,629.5200,0.0800
979,PPP,2025-08-06 08:12:00,2025-08-06 08:14:00,2.00,629.5700,629.7800,0.2100,19278.0,315,629.8200,629.5700,0.2500
980,NPN,2025-08-06 08:15:00,2025-08-06 08:17:00,2.00,629.7800,629.7700,-0.0100,8476.0,190,629.8400,629.7600,0.0800
981,NON,2025-08-06 08:18:00,2025-08-06 08:20:00,2.00,629.7700,629.6701,-0.0999,15915.0,279,629.7800,629.6900,0.0900
982,NNN,2025-08-06 08:21:00,2025-08-06 08:23:00,2.00,629.6701,629.3400,-0.3301,14954.0,262,629.6701,629.2900,0.3801
983,NPP,2025-08-06 08:24:00,2025-08-06 08:26:00,2.00,629.3400,629.3500,0.0100,17430.0,227,629.3600,629.2400,0.1200
984,NNN,2025-08-06 08:27:00,2025-08-06 08:29:00,2.00,629.3500,629.0500,-0.3000,43083.0,335,629.3800,629.0400,0.3400
985,NPP,2025-08-06 08:30:00,2025-08-06 08:32:00,2.00,629.0500,629.1300,0.0800,1165067.0,14645,629.4000,628.4250,0.9750
986,NPN,2025-08-06 08:33:00,2025-08-06 08:35:00,2.00,629.1300,629.2300,0.1000,585835.0,7223,629.4500,628.9500,0.5000
987,NPN,2025-08-06 08:36:00,2025-08-06 08:38:00,2.00,629.2300,628.4900,-0.7400,813799.0,7330,629.3300,628.4900,0.8400
988,NNP,2025-08-06 08:39:00,2025-08-06 08:41:00,2.00,628.4900,628.5000,0.0100,594662.0,7500,628.6950,628.2700,0.4250
989,PPP,2025-08-06 08:42:00,2025-08-06 08:44:00,2.00,628.5000,629.0350,0.5350,555634.0,6228,629.0700,628.4699,0.6001
990,NPP,2025-08-06 08:45:00,2025-08-06 08:47:00,2.00,629.0350,629.3200,0.2850,684259.0,8236,629.3400,628.7700,0.5700
991,PNN,2025-08-06 08:48:00,2025-08-06 08:50:00,2.00,629.3200,628.7600,-0.5600,615939.0,6989,629.6500,628.7150,0.9350
992,NPP,2025-08-06 08:51:00,2025-08-06 08:53:00,2.00,628.7600,629.4900,0.7300,490996.0,5770,629.5000,628.4700,1.0300
993,PNP,2025-08-06 08:54:00,2025-08-06 08:56:00,2.00,629.4900,629.6100,0.1200,780596.0,8969,629.9800,629.1500,0.8300
994,NPN,2025-08-06 08:57:00,2025-08-06 08:59:00,2.00,629.6100,628.9200,-0.6900,567429.0,6828,629.6100,628.8800,0.7300
995,PPP,2025-08-06 09:00:00,2025-08-06 09:02:00,2.00,628.9200,629.7000,0.7800,751914.0,8846,630.0400,628.8200,1.2200
996,PPP,2025-08-06 09:03:00,2025-08-06 09:05:00,2.00,629.7000,630.3900,0.6900,519676.0,9002,630.4500,629.6900,0.7600
997,PNN,2025-08-06 09:06:00,2025-08-06 09:08:00,2.00,630.3900,630.4300,0.0400,479073.0,6154,630.5800,630.2800,0.3000
998,PNP,2025-08-06 09:09:00,2025-08-06 09:11:00,2.00,630.4300,630.3000,-0.1300,447326.0,6202,630.6100,630.1350,0.4750
999,NNN,2025-08-06 09:12:00,2025-08-06 09:14:00,2.00,630.3000,629.4600,-0.8400,400584.0,6588,630.3200,629.4450,0.8750
1000,PNN,2025-08-06 09:15:00,2025-08-06 09:17:00,2.00,629.4600,629.1600,-0.3000,390327.0,5699,629.7800,629.0800,0.7000
1001,PNN,2025-08-06 09:18:00,2025-08-06 09:20:00,2.00,629.1600,629.2900,0.1300,389530.0,5540,629.6200,629.1500,0.4700
1002,NNN,2025-08-06 09:21:00,2025-08-06 09:23:00,2.00,629.2900,628.1900,-1.1000,577651.0,6996,629.3400,628.1300,1.2100
1003,PNP,2025-08-06 09:24:00,2025-08-06 09:26:00,2.00,628.1900,628.3000,0.1100,644147.0,7403,628.4800,628.1400,0.3400
1004,NPP,2025-08-06 09:27:00,2025-08-06 09:29:00,2.00,628.3000,628.7950,0.4950,484428.0,6363,628.9400,628.1900,0.7500
1005,NPN,2025-08-06 09:30:00,2025-08-06 09:32:00,2.00,628.7950,628.4250,-0.3700,388962.0,5559,628.9900,628.3800,0.6100
1006,PPP,2025-08-06 09:33:00,2025-08-06 09:35:00,2.00,628.4250,629.2300,0.8050,308331.0,4576,629.2500,628.4200,0.8300
1007,PNP,2025-08-06 09:36:00,2025-08-06 09:38:00,2.00,629.2300,629.8900,0.6600,557677.0,7387,629.9701,629.1500,0.8201
1008,NPN,2025-08-06 09:39:00,2025-08-06 09:41:00,2.00,629.8900,630.0200,0.1300,751567.0,6715,630.2400,629.7200,0.5200
1009,NPN,2025-08-06 09:42:00,2025-08-06 09:44:00,2.00,630.0200,630.1000,0.0800,438531.0,6225,630.1600,629.7600,0.4000
1010,PNP,2025-08-06 09:45:00,2025-08-06 09:47:00,2.00,630.1000,630.2020,0.1020,384157.0,5356,630.4301,629.9800,0.4501
1011,NNN,2025-08-06 09:48:00,2025-08-06 09:50:00,2.00,630.2020,630.0150,-0.1870,365098.0,5162,630.3800,629.8550,0.5250
1012,NPP,2025-08-06 09:51:00,2025-08-06 09:53:00,2.00,630.0150,630.3051,0.2901,304915.0,4863,630.4100,629.9200,0.4900
1013,PPP,2025-08-06 09:54:00,2025-08-06 09:56:00,2.00,630.3051,630.8900,0.5849,585952.0,7213,631.0100,630.2900,0.7200
1014,NPP,2025-08-06 09:57:00,2025-08-06 09:59:00,2.00,630.8900,630.8800,-0.0100,474319.0,5954,630.9200,630.6300,0.2900
1015,PNP,2025-08-06 10:00:00,2025-08-06 10:02:00,2.00,630.8800,630.8200,-0.0600,351027.0,5438,630.9950,630.7000,0.2950
1016,NNN,2025-08-06 10:03:00,2025-08-06 10:05:00,2.00,630.8200,630.4800,-0.3400,499821.0,5419,630.8240,630.4600,0.3640
1017,PNP,2025-08-06 10:06:00,2025-08-06 10:08:00,2.00,630.4800,630.6800,0.2000,313563.0,5213,630.8100,630.4400,0.3700
1018,PNN,2025-08-06 10:09:00,2025-08-06 10:11:00,2.00,630.6800,630.4500,-0.2300,466854.0,6772,630.9600,630.4100,0.5500
1019,POP,2025-08-06 10:12:00,2025-08-06 10:14:00,2.00,630.4500,630.9299,0.4799,443504.0,6236,631.0000,630.4500,0.5500
1020,PPP,2025-08-06 10:15:00,2025-08-06 10:17:00,2.00,630.9299,631.1550,0.2251,409912.0,6285,631.1800,630.8700,0.3100
1021,PNP,2025-08-06 10:18:00,2025-08-06 10:20:00,2.00,631.1550,631.3150,0.1600,461116.0,6927,631.3550,631.0900,0.2650
1022,PNP,2025-08-06 10:21:00,2025-08-06 10:23:00,2.00,631.3150,631.6100,0.2950,654041.0,5894,631.7000,631.2000,0.5000
1023,NPP,2025-08-06 10:24:00,2025-08-06 10:26:00,2.00,631.6100,631.6550,0.0450,471684.0,5832,631.7100,631.4501,0.2599
1024,PPN,2025-08-06 10:27:00,2025-08-06 10:29:00,2.00,631.6550,631.9100,0.2550,520389.0,6993,632.0500,631.6400,0.4100
1025,PPP,2025-08-06 10:30:00,2025-08-06 10:32:00,2.00,631.9100,632.4100,0.5000,651460.0,6437,632.4181,631.8900,0.5281
1026,NPN,2025-08-06 10:33:00,2025-08-06 10:35:00,2.00,632.4100,632.1900,-0.2200,541278.0,6669,632.4100,632.1000,0.3100
1027,NNN,2025-08-06 10:36:00,2025-08-06 10:38:00,2.00,632.1900,631.6400,-0.5500,916562.0,8486,632.3500,631.5500,0.8000
1028,PNP,2025-08-06 10:39:00,2025-08-06 10:41:00,2.00,631.6400,631.7600,0.1200,588909.0,7550,631.8100,631.1600,0.6500
1029,PNP,2025-08-06 10:42:00,2025-08-06 10:44:00,2.00,631.7600,632.0800,0.3200,686318.0,5788,632.1500,631.7600,0.3900
1030,OPN,2025-08-06 10:45:00,2025-08-06 10:47:00,2.00,632.0800,632.2950,0.2150,1122840.0,4564,632.3700,632.0400,0.3300
1031,NOP,2025-08-06 10:48:00,2025-08-06 10:50:00,2.00,632.2950,632.5400,0.2450,355632.0,5018,632.5300,632.1800,0.3500
1032,PPN,2025-08-06 10:51:00,2025-08-06 10:53:00,2.00,632.5400,632.7750,0.2350,531706.0,6339,632.9104,632.5000,0.4104
1033,NPN,2025-08-06 10:54:00,2025-08-06 10:56:00,2.00,632.7750,632.7500,-0.0250,363615.0,4914,632.8884,632.6050,0.2834
1034,PNN,2025-08-06 10:57:00,2025-08-06 10:59:00,2.00,632.7500,632.6700,-0.0800,215037.0,3729,632.8550,632.6250,0.2300
1035,NPP,2025-08-06 11:00:00,2025-08-06 11:02:00,2.00,632.6700,632.6600,-0.0100,469509.0,6483,632.7600,632.4050,0.3550
1036,PNN,2025-08-06 11:03:00,2025-08-06 11:05:00,2.00,632.6600,632.7000,0.0400,284994.0,4663,632.8200,632.6150,0.2050
1037,PON,2025-08-06 11:06:00,2025-08-06 11:08:00,2.00,632.7000,632.7500,0.0500,229553.0,3900,632.8500,632.7000,0.1500
1038,PNP,2025-08-06 11:09:00,2025-08-06 11:11:00,2.00,632.7500,632.7300,-0.0200,337892.0,4315,632.7886,632.5246,0.2640
1039,NNP,2025-08-06 11:12:00,2025-08-06 11:14:00,2.00,632.7300,632.5000,-0.2300,281870.0,4193,632.7350,632.3800,0.3550
1040,PNP,2025-08-06 11:15:00,2025-08-06 11:17:00,2.00,632.5000,632.5950,0.0950,247078.0,4007,632.6346,632.4101,0.2245
1041,NPP,2025-08-06 11:18:00,2025-08-06 11:20:00,2.00,632.5950,632.6886,0.0936,226060.0,3938,632.7600,632.4500,0.3100
1042,NPN,2025-08-06 11:21:00,2025-08-06 11:23:00,2.00,632.6886,632.3800,-0.3086,289071.0,4130,632.6899,632.2900,0.3999
1043,PNN,2025-08-06 11:24:00,2025-08-06 11:26:00,2.00,632.3800,632.3050,-0.0750,206330.0,3465,632.4300,632.2100,0.2200
1044,NPP,2025-08-06 11:27:00,2025-08-06 11:29:00,2.00,632.3050,632.3899,0.0849,165238.0,2988,632.3900,632.1800,0.2100
1045,NNP,2025-08-06 11:30:00,2025-08-06 11:32:00,2.00,632.3899,632.3400,-0.0499,260815.0,3377,632.3900,632.1050,0.2850
1046,NNP,2025-08-06 11:33:00,2025-08-06 11:35:00,2.00,632.3400,632.5500,0.2100,228910.0,3382,632.5700,632.1500,0.4200
1047,PNN,2025-08-06 11:36:00,2025-08-06 11:38:00,2.00,632.5500,632.5200,-0.0300,313318.0,4284,632.9799,632.5100,0.4699
1048,PPN,2025-08-06 11:39:00,2025-08-06 11:41:00,2.00,632.5200,632.6550,0.1350,186183.0,2945,632.7400,632.5170,0.2230
1049,NNN,2025-08-06 11:42:00,2025-08-06 11:44:00,2.00,632.6550,632.0800,-0.5750,385506.0,4939,632.6550,632.0600,0.5950
1050,PNP,2025-08-06 11:45:00,2025-08-06 11:47:00,2.00,632.0800,631.9600,-0.1200,358245.0,4439,632.2650,631.8500,0.4150
1051,PPN,2025-08-06 11:48:00,2025-08-06 11:50:00,2.00,631.9600,632.1100,0.1500,253738.0,3432,632.2400,631.9200,0.3200
1052,PPP,2025-08-06 11:51:00,2025-08-06 11:53:00,2.00,632.1100,632.4450,0.3350,245835.0,3562,632.4700,632.0850,0.3850
1053,NNP,2025-08-06 11:54:00,2025-08-06 11:56:00,2.00,632.4450,632.3850,-0.0600,192078.0,2772,632.4900,632.2200,0.2700
1054,NNP,2025-08-06 11:57:00,2025-08-06 11:59:00,2.00,632.3850,632.2401,-0.1449,494160.0,3194,632.4100,632.1700,0.2400
1055,PNN,2025-08-06 12:00:00,2025-08-06 12:02:00,2.00,632.2401,632.2900,0.0499,270233.0,3871,632.6300,632.0500,0.5800
1056,PPP,2025-08-06 12:03:00,2025-08-06 12:05:00,2.00,632.2900,632.3800,0.0900,267878.0,3709,632.4930,632.1800,0.3130
1057,NNP,2025-08-06 12:06:00,2025-08-06 12:08:00,2.00,632.3800,632.2200,-0.1600,102320.0,1884,632.4300,632.1000,0.3300
1058,PNP,2025-08-06 12:09:00,2025-08-06 12:11:00,2.00,632.2200,632.3499,0.1299,168528.0,2425,632.4100,632.1500,0.2600
1059,NOP,2025-08-06 12:12:00,2025-08-06 12:14:00,2.00,632.3499,632.1300,-0.2199,176444.0,2753,632.3499,632.0400,0.3099
1060,NPP,2025-08-06 12:15:00,2025-08-06 12:17:00,2.00,632.1300,632.1200,-0.0100,198339.0,2764,632.1750,631.9400,0.2350
1061,NPN,2025-08-06 12:18:00,2025-08-06 12:20:00,2.00,632.1200,632.0950,-0.0250,160437.0,2401,632.2100,631.9800,0.2300
1062,PPP,2025-08-06 12:21:00,2025-08-06 12:23:00,2.00,632.0950,632.2200,0.1250,232973.0,3176,632.2800,632.0950,0.1850
1063,NPN,2025-08-06 12:24:00,2025-08-06 12:26:00,2.00,632.2200,632.1300,-0.0900,202913.0,2976,632.2900,632.0400,0.2500
1064,PPN,2025-08-06 12:27:00,2025-08-06 12:29:00,2.00,632.1300,632.3100,0.1800,221789.0,2940,632.3600,632.1200,0.2400
1065,NPN,2025-08-06 12:30:00,2025-08-06 12:32:00,2.00,632.3100,632.2650,-0.0450,201519.0,3803,632.3900,632.1600,0.2300
1066,PPP,2025-08-06 12:33:00,2025-08-06 12:35:00,2.00,632.2650,632.5950,0.3300,240130.0,3722,632.5999,632.2600,0.3399
1067,NPN,2025-08-06 12:36:00,2025-08-06 12:38:00,2.00,632.5950,632.5700,-0.0250,177056.0,3011,632.6355,632.5400,0.0955
1068,OOP,2025-08-06 12:39:00,2025-08-06 12:41:00,2.00,632.5700,632.6500,0.0800,219323.0,3165,632.6700,632.4800,0.1900
1069,NON,2025-08-06 12:42:00,2025-08-06 12:44:00,2.00,632.6500,632.5417,-0.1083,177174.0,2950,632.7000,632.5300,0.1700
1070,NNN,2025-08-06 12:45:00,2025-08-06 12:47:00,2.00,632.5417,632.3000,-0.2417,209326.0,3307,632.5950,632.2300,0.3650
1071,NNN,2025-08-06 12:48:00,2025-08-06 12:50:00,2.00,632.3000,632.0950,-0.2050,243901.0,3771,632.3200,632.0600,0.2600
1072,PNP,2025-08-06 12:51:00,2025-08-06 12:53:00,2.00,632.0950,632.1150,0.0200,157799.0,2616,632.1399,632.0000,0.1399
1073,NPP,2025-08-06 12:54:00,2025-08-06 12:56:00,2.00,632.1150,632.1200,0.0050,432355.0,2840,632.1400,632.0100,0.1300
1074,OPN,2025-08-06 12:57:00,2025-08-06 12:59:00,2.00,632.1200,632.2350,0.1150,419109.0,4148,632.3350,632.0900,0.2450
