pattern,timestamp,minute_1_time,minute_2_time,minute_3_time,first_open,last_next_open,total_change,change_1,change_2,change_3,volume
PPN,2025-08-01 13:05:00,13:05:00,13:06:00,13:07:00,620.2000,620.1100,-0.0900,0.0500,0.1800,-0.3200,744678.0
PNP,2025-08-01 13:08:00,13:08:00,13:09:00,13:10:00,620.1100,619.8800,-0.2300,0.0950,-0.4650,0.1400,1262262.0
NNP,2025-08-01 13:11:00,13:11:00,13:12:00,13:13:00,619.8800,619.8200,-0.0600,-0.1200,-0.2300,0.2900,579329.0
NPP,2025-08-01 13:14:00,13:14:00,13:15:00,13:16:00,619.8200,619.8900,0.0700,-0.1100,0.1600,0.0200,662850.0
PPN,2025-08-01 13:17:00,13:17:00,13:18:00,13:19:00,619.8900,620.1400,0.2500,0.1600,0.2600,-0.1700,562583.0
PNP,2025-08-01 13:20:00,13:20:00,13:21:00,13:22:00,620.1400,620.5000,0.3600,0.1200,-0.3100,0.5500,582961.0
PPP,2025-08-01 13:23:00,13:23:00,13:24:00,13:25:00,620.5000,620.9700,0.4700,0.2800,0.1700,0.0200,994158.0
PPN,2025-08-01 13:26:00,13:26:00,13:27:00,13:28:00,620.9700,621.4700,0.5000,0.4000,0.3000,-0.2000,825335.0
PPP,2025-08-01 13:29:00,13:29:00,13:30:00,13:31:00,621.4700,621.9600,0.4900,0.1600,0.1800,0.1500,597539.0
PNP,2025-08-01 13:32:00,13:32:00,13:33:00,13:34:00,621.9600,622.0300,0.0700,0.1900,-0.1300,0.0100,708965.0
PPN,2025-08-01 13:35:00,13:35:00,13:36:00,13:37:00,622.0300,622.2900,0.2600,0.3099,0.0601,-0.1100,688908.0
NPN,2025-08-01 13:38:00,13:38:00,13:39:00,13:40:00,622.2900,622.4000,0.1100,-0.0150,0.2800,-0.1550,629850.0
POP,2025-08-01 13:41:00,13:41:00,13:42:00,13:43:00,622.4000,622.8600,0.4600,0.1800,0.0000,0.2800,785811.0
PNO,2025-08-01 13:44:00,13:44:00,13:45:00,13:46:00,622.8600,622.7700,-0.0900,0.1800,-0.2700,0.0000,907803.0
NPP,2025-08-01 13:47:00,13:47:00,13:48:00,13:49:00,622.7700,622.4900,-0.2800,-0.3700,0.0100,0.0800,1158646.0
NNN,2025-08-01 13:50:00,13:50:00,13:51:00,13:52:00,622.4900,621.3800,-1.1100,-0.5250,-0.4650,-0.1200,1140150.0
NNP,2025-08-01 13:53:00,13:53:00,13:54:00,13:55:00,621.3800,621.4900,0.1100,-0.1100,-0.0700,0.2900,901766.0
NNP,2025-08-01 13:56:00,13:56:00,13:57:00,13:58:00,621.4900,621.7500,0.2600,-0.1500,-0.0100,0.4200,1260159.0
NNN,2025-08-01 13:59:00,13:59:00,14:00:00,14:01:00,621.7500,621.1600,-0.5900,-0.3400,-0.2200,-0.0300,1029028.0
NNN,2025-08-01 14:02:00,14:02:00,14:03:00,14:04:00,621.1600,621.0800,-0.0800,-0.0500,-0.0200,-0.0100,950601.0
PPP,2025-08-01 14:05:00,14:05:00,14:06:00,14:07:00,621.0800,621.5900,0.5100,0.3100,0.0800,0.1200,1185455.0
PNP,2025-08-01 14:08:00,14:08:00,14:09:00,14:10:00,621.5900,621.6300,0.0400,0.1300,-0.2300,0.1400,832757.0
NNP,2025-08-01 14:11:00,14:11:00,14:12:00,14:13:00,621.6300,621.6900,0.0600,-0.0100,-0.0700,0.1400,1149614.0
NPP,2025-08-01 14:14:00,14:14:00,14:15:00,14:16:00,621.6900,621.6900,0.0000,-0.1500,0.1100,0.0400,814253.0
PPP,2025-08-01 14:17:00,14:17:00,14:18:00,14:19:00,621.6900,622.2650,0.5750,0.0600,0.3699,0.1451,1029248.0
NNP,2025-08-01 14:20:00,14:20:00,14:21:00,14:22:00,622.2650,621.5400,-0.7250,-0.6850,-0.1700,0.1300,1064824.0
PNN,2025-08-01 14:23:00,14:23:00,14:24:00,14:25:00,621.5400,621.6300,0.0900,0.5400,-0.1300,-0.3200,822237.0
PPN,2025-08-01 14:26:00,14:26:00,14:27:00,14:28:00,621.6300,621.7850,0.1550,0.1300,0.1800,-0.1550,720151.0
NNN,2025-08-01 14:29:00,14:29:00,14:30:00,14:31:00,621.7850,621.5200,-0.2650,-0.0050,-0.0500,-0.2100,1579343.0
PPN,2025-08-01 14:32:00,14:32:00,14:33:00,14:34:00,621.5200,621.8100,0.2900,0.1500,0.1700,-0.0300,965355.0
NPN,2025-08-01 14:35:00,14:35:00,14:36:00,14:37:00,621.8100,621.6200,-0.1900,-0.1800,0.0500,-0.0600,763289.0
NNP,2025-08-01 14:38:00,14:38:00,14:39:00,14:40:00,621.6200,621.5800,-0.0400,-0.1500,-0.0500,0.1600,742656.0
PNP,2025-08-01 14:41:00,14:41:00,14:42:00,14:43:00,621.5800,621.8400,0.2600,0.2200,-0.0200,0.0600,817313.0
NPP,2025-08-01 14:44:00,14:44:00,14:45:00,14:46:00,621.8400,622.0800,0.2400,-0.0700,0.0300,0.2800,1291352.0
PNP,2025-08-01 14:47:00,14:47:00,14:48:00,14:49:00,622.0800,622.8500,0.7700,0.7200,-0.2200,0.2700,1806489.0
NNN,2025-08-01 14:50:00,14:50:00,14:51:00,14:52:00,622.8500,621.9700,-0.8800,-0.0700,-0.6900,-0.1200,2802494.0
NPP,2025-08-01 14:53:00,14:53:00,14:54:00,14:55:00,621.9700,622.2700,0.3000,-0.5500,0.6800,0.1700,2303273.0
PNN,2025-08-01 14:56:00,14:56:00,14:57:00,14:58:00,622.2700,621.9700,-0.3000,0.1900,-0.0700,-0.4200,2677463.0
NPN,2025-08-01 14:59:00,14:59:00,15:00:00,15:01:00,621.9700,621.7700,-0.2000,-0.2500,0.0700,-0.0200,3093602.0
OPN,2025-08-01 15:02:00,15:02:00,15:03:00,15:04:00,621.7700,621.8200,0.0500,0.0000,0.1100,-0.0600,318891.0
NPN,2025-08-01 15:05:00,15:05:00,15:06:00,15:07:00,621.8200,621.6800,-0.1400,-0.0200,0.0400,-0.1600,901550.0
PNO,2025-08-01 15:08:00,15:08:00,15:09:00,15:10:00,621.6800,621.6900,0.0100,0.0400,-0.0300,0.0000,5232003.0
PPP,2025-08-01 15:11:00,15:11:00,15:12:00,15:13:00,621.6900,621.9500,0.2600,0.1600,0.0400,0.0600,201946.0
PNP,2025-08-01 15:14:00,15:14:00,15:15:00,15:16:00,621.9500,622.0900,0.1400,0.2000,-0.1000,0.0400,51122.0
NNP,2025-08-01 15:17:00,15:17:00,15:18:00,15:19:00,622.0900,622.0000,-0.0900,-0.0900,-0.1000,0.1000,438412.0
NPN,2025-08-01 15:20:00,15:20:00,15:21:00,15:22:00,622.0000,622.0500,0.0500,-0.0200,0.0800,-0.0100,162259.0
NPN,2025-08-01 15:23:00,15:23:00,15:24:00,15:25:00,622.0500,622.0000,-0.0500,-0.0100,0.0300,-0.0700,7705.0
NPP,2025-08-01 15:26:00,15:26:00,15:27:00,15:28:00,622.0000,622.0800,0.0800,-0.0500,0.0900,0.0400,28028.0
ONO,2025-08-01 15:29:00,15:29:00,15:30:00,15:31:00,622.0800,621.9000,-0.1800,0.0000,-0.1800,0.0000,33392.0
OOP,2025-08-01 15:32:00,15:32:00,15:33:00,15:34:00,621.9000,621.9300,0.0300,0.0000,0.0000,0.0300,42310.0
OPP,2025-08-01 15:35:00,15:35:00,15:36:00,15:37:00,621.9300,622.0100,0.0800,0.0000,0.0301,0.0499,13306.0
ONP,2025-08-01 15:38:00,15:38:00,15:39:00,15:40:00,622.0100,622.0107,0.0007,0.0000,-0.0493,0.0500,61484.0
NNN,2025-08-01 15:41:00,15:41:00,15:42:00,15:43:00,622.0107,621.9700,-0.0407,-0.0107,-0.0200,-0.0100,79368.0
NNP,2025-08-01 15:44:00,15:44:00,15:45:00,15:46:00,621.9700,621.8700,-0.1000,-0.0699,-0.0701,0.0400,9280.0
NPP,2025-08-01 15:47:00,15:47:00,15:48:00,15:49:00,621.8700,621.8200,-0.0500,-0.1600,0.0500,0.0600,35219.0
NOP,2025-08-01 15:50:00,15:50:00,15:51:00,15:52:00,621.8200,621.8500,0.0300,-0.0300,0.0000,0.0600,3240.0
ONN,2025-08-01 15:53:00,15:53:00,15:54:00,15:55:00,621.8500,621.7900,-0.0600,0.0000,-0.0300,-0.0300,5058.0
NNN,2025-08-01 15:56:00,15:56:00,15:57:00,15:58:00,621.7900,621.7000,-0.0900,-0.0200,-0.0600,-0.0100,19932.0
PPN,2025-08-01 15:59:00,15:59:00,16:00:00,16:01:00,621.7000,621.6200,-0.0800,0.0100,0.0300,-0.1200,11027.0
PNP,2025-08-01 16:02:00,16:02:00,16:03:00,16:04:00,621.6200,621.6100,-0.0100,0.0040,-0.0340,0.0200,48216.0
NNN,2025-08-01 16:05:00,16:05:00,16:06:00,16:07:00,621.6100,621.5200,-0.0900,-0.0068,-0.0532,-0.0300,3811.0
PNP,2025-08-01 16:08:00,16:08:00,16:09:00,16:10:00,621.5200,621.5700,0.0500,0.0200,-0.0199,0.0499,4494.0
NON,2025-08-01 16:11:00,16:11:00,16:12:00,16:15:00,621.5700,621.5300,-0.0400,-0.0100,0.0000,-0.0300,1090.0
PPP,2025-08-01 16:16:00,16:16:00,16:18:00,16:19:00,621.5300,621.7200,0.1900,0.0300,0.1500,0.0100,13752.0
NPP,2025-08-01 16:20:00,16:20:00,16:21:00,16:22:00,621.7200,621.7900,0.0700,-0.0500,0.0500,0.0700,5081.0
PPP,2025-08-01 16:23:00,16:23:00,16:24:00,16:25:00,621.7900,621.8975,0.1075,0.0500,0.0200,0.0375,24416.0
NOO,2025-08-01 16:26:00,16:26:00,16:27:00,16:28:00,621.8975,621.8700,-0.0275,-0.0275,0.0000,0.0000,3186.0
POP,2025-08-01 16:29:00,16:29:00,16:30:00,16:31:00,621.8700,622.0000,0.1300,0.1100,0.0000,0.0200,3732.0
NPO,2025-08-01 16:32:00,16:32:00,16:34:00,16:35:00,622.0000,622.0000,0.0000,-0.0200,0.0200,0.0000,3885.0
NPP,2025-08-01 16:36:00,16:36:00,16:38:00,16:39:00,622.0000,622.0100,0.0100,-0.0900,0.0900,0.0100,7328.0
OPN,2025-08-01 16:40:00,16:40:00,16:42:00,16:46:00,622.0100,622.0000,-0.0100,0.0000,0.0314,-0.0414,5129.0
PNP,2025-08-01 16:48:00,16:48:00,16:51:00,16:52:00,622.0000,622.0900,0.0900,0.0600,-0.0586,0.0886,4816.0
NPO,2025-08-01 16:53:00,16:53:00,16:55:00,16:56:00,622.0900,622.1100,0.0200,-0.0100,0.0300,0.0000,1478.0
PNP,2025-08-01 16:57:00,16:57:00,17:03:00,17:06:00,622.1100,622.0600,-0.0500,0.0399,-0.0999,0.0100,776.0
PNN,2025-08-01 17:08:00,17:08:00,17:09:00,17:10:00,622.0600,622.0000,-0.0600,0.0200,-0.0700,-0.0100,5167.0
PNP,2025-08-01 17:12:00,17:12:00,17:13:00,17:16:00,622.0000,622.0800,0.0800,0.0800,-0.0800,0.0800,5771.0
ONN,2025-08-01 17:18:00,17:18:00,17:23:00,17:24:00,622.0800,622.0107,-0.0693,0.0001,-0.0673,-0.0021,9485.0
NNP,2025-08-01 17:25:00,17:25:00,17:26:00,17:27:00,622.0107,622.0000,-0.0107,-0.0007,-0.0300,0.0200,4590.0
NPN,2025-08-01 17:28:00,17:28:00,17:29:00,17:30:00,622.0000,621.9400,-0.0600,-0.0499,0.0299,-0.0400,3080.0
NNP,2025-08-01 17:35:00,17:35:00,17:38:00,17:39:00,621.9400,621.9600,0.0200,-0.0420,-0.0180,0.0800,3922.0
PPN,2025-08-01 17:40:00,17:40:00,17:41:00,17:42:00,621.9600,621.8600,-0.1000,0.0300,0.0200,-0.1500,9602.0
NPN,2025-08-01 17:43:00,17:43:00,17:44:00,17:46:00,621.8600,621.6800,-0.1800,-0.1400,0.0600,-0.1000,16649.0
PNP,2025-08-01 17:48:00,17:48:00,17:49:00,17:50:00,621.6800,621.6605,-0.0195,0.0100,-0.0300,0.0005,1699.0
NNN,2025-08-01 17:53:00,17:53:00,17:55:00,17:56:00,621.6605,621.6200,-0.0405,-0.0004,-0.0301,-0.0100,13782.0
ONN,2025-08-01 17:58:00,17:58:00,17:59:00,18:00:00,621.6200,621.6000,-0.0200,0.0000,-0.0193,-0.0007,4683.0
ONO,2025-08-01 18:03:00,18:03:00,18:04:00,18:05:00,621.6000,621.5700,-0.0300,0.0000,-0.0300,0.0000,1373.0
NNN,2025-08-01 18:06:00,18:06:00,18:07:00,18:08:00,621.5700,621.4200,-0.1500,-0.0200,-0.0500,-0.0800,2503.0
NNN,2025-08-01 18:09:00,18:09:00,18:10:00,18:11:00,621.4200,621.2500,-0.1700,-0.0700,-0.0140,-0.0860,13987.0
NPO,2025-08-01 18:12:00,18:12:00,18:13:00,18:14:00,621.2500,621.2500,0.0000,-0.0100,0.0100,0.0000,5491.0
NPN,2025-08-01 18:15:00,18:15:00,18:16:00,18:17:00,621.2500,621.2100,-0.0400,-0.0100,0.0596,-0.0896,3347.0
PNP,2025-08-01 18:18:00,18:18:00,18:20:00,18:21:00,621.2100,621.2397,0.0297,0.0200,-0.0200,0.0297,3361.0
NPP,2025-08-01 18:22:00,18:22:00,18:23:00,18:24:00,621.2397,621.2400,0.0003,-0.0197,0.0100,0.0100,1921.0
NPN,2025-08-01 18:25:00,18:25:00,18:26:00,18:29:00,621.2400,621.1100,-0.1300,-0.0600,0.0200,-0.0900,12987.0
PNP,2025-08-01 18:30:00,18:30:00,18:31:00,18:34:00,621.1100,621.2300,0.1200,0.1299,-0.0199,0.0100,1994.0
PNN,2025-08-01 18:36:00,18:36:00,18:37:00,18:38:00,621.2300,621.0900,-0.1400,0.0088,-0.0188,-0.1300,6720.0
NPP,2025-08-01 18:39:00,18:39:00,18:40:00,18:41:00,621.0900,621.2300,0.1400,-0.0200,0.0200,0.1400,5852.0
NNN,2025-08-01 18:42:00,18:42:00,18:43:00,18:44:00,621.2300,621.0400,-0.1900,-0.0600,-0.0400,-0.0900,4857.0
PNO,2025-08-01 18:45:00,18:45:00,18:46:00,18:47:00,621.0400,621.0700,0.0300,0.0400,-0.0100,0.0000,4651.0
NPN,2025-08-01 18:48:00,18:48:00,18:49:00,18:50:00,621.0700,621.1000,0.0300,-0.0100,0.0700,-0.0300,3476.0
PON,2025-08-01 18:51:00,18:51:00,18:52:00,18:53:00,621.1000,621.1295,0.0295,0.0300,0.0000,-0.0005,3001.0
POP,2025-08-01 18:54:00,18:54:00,18:55:00,18:57:00,621.1295,621.2200,0.0905,0.0005,0.0000,0.0900,3842.0
PPN,2025-08-01 18:59:00,18:59:00,03:00:00,03:01:00,621.2200,625.0400,3.8200,2.8800,0.9500,-0.0100,28790.0
PPN,2025-08-04 03:02:00,03:02:00,03:03:00,03:04:00,625.0400,625.1100,0.0700,0.0700,0.1600,-0.1600,14651.0
NPP,2025-08-04 03:05:00,03:05:00,03:06:00,03:07:00,625.1100,625.1900,0.0800,-0.0700,0.0700,0.0800,4989.0
PNP,2025-08-04 03:09:00,03:09:00,03:10:00,03:11:00,625.1900,625.3400,0.1500,0.1300,-0.1900,0.2100,1953.0
PPN,2025-08-04 03:14:00,03:14:00,03:15:00,03:16:00,625.3400,625.5000,0.1600,0.1500,0.0900,-0.0800,3095.0
PPN,2025-08-04 03:17:00,03:17:00,03:18:00,03:19:00,625.5000,625.5000,0.0000,0.1200,0.0400,-0.1600,2358.0
PNN,2025-08-04 03:20:00,03:20:00,03:21:00,03:22:00,625.5000,625.4200,-0.0800,0.0500,-0.1100,-0.0200,3869.0
POP,2025-08-04 03:23:00,03:23:00,03:24:00,03:25:00,625.4200,625.5200,0.1000,0.0600,0.0000,0.0400,2775.0
NNP,2025-08-04 03:27:00,03:27:00,03:28:00,03:29:00,625.5200,625.4900,-0.0300,-0.0300,-0.0500,0.0500,2489.0
NPP,2025-08-04 03:30:00,03:30:00,03:32:00,03:33:00,625.4900,625.5000,0.0100,-0.1100,0.0300,0.0900,1734.0
NPP,2025-08-04 03:35:00,03:35:00,03:36:00,03:37:00,625.5000,625.5500,0.0500,-0.0400,0.0500,0.0400,4099.0
PNN,2025-08-04 03:39:00,03:39:00,03:40:00,03:41:00,625.5500,625.5900,0.0400,0.0900,-0.0100,-0.0400,44344.0
PPN,2025-08-04 03:42:00,03:42:00,03:44:00,03:45:00,625.5900,625.7100,0.1200,0.1500,0.0400,-0.0700,4316.0
OOP,2025-08-04 03:47:00,03:47:00,03:48:00,03:49:00,625.7100,625.7300,0.0200,0.0000,0.0000,0.0200,3894.0
PPP,2025-08-04 03:50:00,03:50:00,03:51:00,03:52:00,625.7300,625.9300,0.2000,0.0700,0.0200,0.1100,5454.0
NNN,2025-08-04 03:53:00,03:53:00,03:55:00,03:56:00,625.9300,625.8400,-0.0900,-0.0400,-0.0100,-0.0400,4501.0
NPN,2025-08-04 03:57:00,03:57:00,03:58:00,03:59:00,625.8400,625.9600,0.1200,-0.0700,0.2300,-0.0400,6008.0
PPP,2025-08-04 04:00:00,04:00:00,04:01:00,04:02:00,625.9600,626.1300,0.1700,0.0700,0.0100,0.0900,3633.0
NPN,2025-08-04 04:03:00,04:03:00,04:04:00,04:05:00,626.1300,626.1200,-0.0100,-0.0300,0.0600,-0.0400,1645.0
PNP,2025-08-04 04:06:00,04:06:00,04:07:00,04:09:00,626.1200,626.1100,-0.0100,0.0100,-0.1300,0.1100,3043.0
PNN,2025-08-04 04:10:00,04:10:00,04:11:00,04:12:00,626.1100,626.0900,-0.0200,0.0700,-0.0700,-0.0200,1893.0
PNO,2025-08-04 04:14:00,04:14:00,04:15:00,04:16:00,626.0900,626.2000,0.1100,0.2100,-0.1000,0.0000,2058.0
POP,2025-08-04 04:18:00,04:18:00,04:19:00,04:20:00,626.2000,626.2700,0.0700,0.0500,0.0000,0.0200,3001.0
NNN,2025-08-04 04:21:00,04:21:00,04:22:00,04:23:00,626.2700,626.1700,-0.1000,-0.0200,-0.0400,-0.0400,2776.0
NNN,2025-08-04 04:25:00,04:25:00,04:26:00,04:27:00,626.1700,625.9200,-0.2500,-0.1500,-0.0300,-0.0700,2264.0
POP,2025-08-04 04:29:00,04:29:00,04:30:00,04:31:00,625.9200,626.1100,0.1900,0.1700,0.0000,0.0200,1884.0
NPP,2025-08-04 04:32:00,04:32:00,04:33:00,04:34:00,626.1100,626.1900,0.0800,-0.0100,0.0600,0.0300,3449.0
PNN,2025-08-04 04:35:00,04:35:00,04:36:00,04:37:00,626.1900,626.1900,0.0000,0.0500,-0.0300,-0.0200,2735.0
PNP,2025-08-04 04:38:00,04:38:00,04:39:00,04:40:00,626.1900,626.3100,0.1200,0.1300,-0.0300,0.0200,2680.0
NPN,2025-08-04 04:41:00,04:41:00,04:42:00,04:43:00,626.3100,626.2200,-0.0900,-0.0600,0.0800,-0.1100,1571.0
NNN,2025-08-04 04:44:00,04:44:00,04:45:00,04:46:00,626.2200,625.8600,-0.3600,-0.0400,-0.2200,-0.1000,2682.0
PON,2025-08-04 04:47:00,04:47:00,04:48:00,04:49:00,625.8600,625.8000,-0.0600,0.0300,0.0000,-0.0900,5154.0
PPP,2025-08-04 04:51:00,04:51:00,04:52:00,04:54:00,625.8000,625.9400,0.1400,0.0600,0.0700,0.0100,3400.0
NNP,2025-08-04 04:56:00,04:56:00,04:59:00,05:00:00,625.9400,625.8100,-0.1300,-0.0800,-0.1100,0.0600,7109.0
OPP,2025-08-04 05:01:00,05:01:00,05:02:00,05:03:00,625.8100,625.8800,0.0700,0.0000,0.0400,0.0300,3373.0
PNP,2025-08-04 05:05:00,05:05:00,05:06:00,05:07:00,625.8800,625.9000,0.0200,0.0500,-0.0400,0.0100,1987.0
PPP,2025-08-04 05:08:00,05:08:00,05:09:00,05:11:00,625.9000,626.0300,0.1300,0.0300,0.0600,0.0400,4428.0
NNN,2025-08-04 05:12:00,05:12:00,05:14:00,05:19:00,626.0300,625.8200,-0.2100,-0.1200,-0.0600,-0.0300,3164.0
PNP,2025-08-04 05:21:00,05:21:00,05:22:00,05:23:00,625.8200,625.9000,0.0800,0.1100,-0.0400,0.0100,2421.0
PNO,2025-08-04 05:25:00,05:25:00,05:26:00,05:27:00,625.9000,625.9100,0.0100,0.0200,-0.0100,0.0000,2106.0
NOP,2025-08-04 05:28:00,05:28:00,05:29:00,05:32:00,625.9100,625.9400,0.0300,-0.0300,0.0000,0.0600,2896.0
PPP,2025-08-04 05:33:00,05:33:00,05:34:00,05:35:00,625.9400,626.0100,0.0700,0.0100,0.0400,0.0200,1855.0
NNN,2025-08-04 05:36:00,05:36:00,05:37:00,05:38:00,626.0100,625.6300,-0.3800,-0.1600,-0.1800,-0.0400,3922.0
NPN,2025-08-04 05:39:00,05:39:00,05:40:00,05:41:00,625.6300,625.8700,0.2400,-0.0100,0.2700,-0.0200,5622.0
PPN,2025-08-04 05:42:00,05:42:00,05:43:00,05:44:00,625.8700,625.7100,-0.1600,0.0300,0.0600,-0.2500,4393.0
NNN,2025-08-04 05:45:00,05:45:00,05:46:00,05:47:00,625.7100,625.5300,-0.1800,-0.1300,-0.0300,-0.0200,19380.0
PPP,2025-08-04 05:48:00,05:48:00,05:49:00,05:50:00,625.5300,625.5900,0.0600,0.0100,0.0200,0.0300,5070.0
PNN,2025-08-04 05:51:00,05:51:00,05:53:00,05:54:00,625.5900,625.4100,-0.1800,0.0500,-0.2200,-0.0100,39306.0
PNN,2025-08-04 05:55:00,05:55:00,05:56:00,05:57:00,625.4100,625.4200,0.0100,0.0400,-0.0100,-0.0200,18480.0
PPN,2025-08-04 05:58:00,05:58:00,05:59:00,06:00:00,625.4200,625.4000,-0.0200,0.0200,0.0600,-0.1000,6812.0
NNN,2025-08-04 06:01:00,06:01:00,06:02:00,06:03:00,625.4000,625.0000,-0.4000,-0.1900,-0.1800,-0.0300,12137.0
PON,2025-08-04 06:04:00,06:04:00,06:05:00,06:06:00,625.0000,624.9800,-0.0200,0.0100,0.0000,-0.0300,12873.0
NPP,2025-08-04 06:07:00,06:07:00,06:08:00,06:09:00,624.9800,625.1300,0.1500,-0.1600,0.1800,0.1300,9732.0
PNN,2025-08-04 06:10:00,06:10:00,06:11:00,06:12:00,625.1300,625.0800,-0.0500,0.0700,-0.0900,-0.0300,4678.0
NPP,2025-08-04 06:13:00,06:13:00,06:14:00,06:15:00,625.0800,625.0810,0.0010,-0.2300,0.1300,0.1010,5782.0
NNP,2025-08-04 06:16:00,06:16:00,06:17:00,06:18:00,625.0810,625.0100,-0.0710,-0.0210,-0.0900,0.0400,1587.0
NOP,2025-08-04 06:19:00,06:19:00,06:20:00,06:21:00,625.0100,625.1100,0.1000,-0.0700,0.0000,0.1700,3947.0
NNP,2025-08-04 06:22:00,06:22:00,06:23:00,06:24:00,625.1100,624.9900,-0.1200,-0.0100,-0.2200,0.1100,18809.0
PNP,2025-08-04 06:25:00,06:25:00,06:26:00,06:27:00,624.9900,625.4100,0.4200,0.2200,-0.0200,0.2200,7070.0
NPP,2025-08-04 06:28:00,06:28:00,06:29:00,06:30:00,625.4100,625.4400,0.0300,-0.0700,0.0800,0.0200,8242.0
PNP,2025-08-04 06:31:00,06:31:00,06:32:00,06:33:00,625.4400,625.5900,0.1500,0.2400,-0.1200,0.0300,10691.0
NPN,2025-08-04 06:34:00,06:34:00,06:35:00,06:36:00,625.5900,625.4000,-0.1900,-0.1300,0.0400,-0.1000,12838.0
PPO,2025-08-04 06:37:00,06:37:00,06:38:00,06:39:00,625.4000,625.4700,0.0700,0.0200,0.0500,0.0000,16251.0
NNP,2025-08-04 06:40:00,06:40:00,06:41:00,06:42:00,625.4700,625.4500,-0.0200,-0.0100,-0.0500,0.0400,24947.0
NNP,2025-08-04 06:43:00,06:43:00,06:44:00,06:45:00,625.4500,625.4800,0.0300,-0.0400,-0.0100,0.0800,13877.0
NNN,2025-08-04 06:46:00,06:46:00,06:47:00,06:48:00,625.4800,625.2100,-0.2700,-0.1790,-0.0710,-0.0200,15620.0
OPN,2025-08-04 06:49:00,06:49:00,06:50:00,06:51:00,625.2100,625.2000,-0.0100,0.0000,0.1400,-0.1500,3778.0
NNN,2025-08-04 06:54:00,06:54:00,06:55:00,06:56:00,625.2000,624.9700,-0.2300,-0.0500,-0.1400,-0.0400,7237.0
NPP,2025-08-04 06:57:00,06:57:00,06:58:00,06:59:00,624.9700,625.0400,0.0700,-0.0200,0.0500,0.0400,28473.0
PNN,2025-08-04 07:00:00,07:00:00,07:01:00,07:02:00,625.0400,625.0900,0.0500,0.1600,-0.0500,-0.0600,88517.0
NPN,2025-08-04 07:03:00,07:03:00,07:04:00,07:06:00,625.0900,624.9400,-0.1500,-0.0200,0.0400,-0.1700,9539.0
NPP,2025-08-04 07:07:00,07:07:00,07:08:00,07:09:00,624.9400,625.0140,0.0740,-0.0200,0.0700,0.0240,24380.0
NPP,2025-08-04 07:10:00,07:10:00,07:11:00,07:12:00,625.0140,625.0900,0.0760,-0.0540,0.0900,0.0400,8139.0
PNN,2025-08-04 07:13:00,07:13:00,07:14:00,07:15:00,625.0900,625.0200,-0.0700,0.0300,-0.0200,-0.0800,27035.0
PPN,2025-08-04 07:16:00,07:16:00,07:17:00,07:18:00,625.0200,625.2600,0.2400,0.2900,0.0100,-0.0600,17810.0
PPP,2025-08-04 07:19:00,07:19:00,07:20:00,07:21:00,625.2600,625.5100,0.2500,0.0100,0.1400,0.1000,18862.0
ONP,2025-08-04 07:22:00,07:22:00,07:23:00,07:24:00,625.5100,625.5600,0.0500,0.0000,-0.1200,0.1700,19677.0
PPN,2025-08-04 07:25:00,07:25:00,07:26:00,07:27:00,625.5600,625.6000,0.0400,0.0300,0.0400,-0.0300,20558.0
PNP,2025-08-04 07:28:00,07:28:00,07:29:00,07:30:00,625.6000,625.8200,0.2200,0.0600,-0.0100,0.1700,22830.0
NNN,2025-08-04 07:31:00,07:31:00,07:32:00,07:33:00,625.8200,625.6800,-0.1400,-0.0300,-0.0900,-0.0200,33212.0
PNP,2025-08-04 07:34:00,07:34:00,07:35:00,07:36:00,625.6800,625.8000,0.1200,0.0400,-0.1000,0.1800,34379.0
NPN,2025-08-04 07:37:00,07:37:00,07:38:00,07:39:00,625.8000,625.6700,-0.1300,-0.0700,0.0100,-0.0700,9863.0
NPN,2025-08-04 07:40:00,07:40:00,07:41:00,07:42:00,625.6700,625.5700,-0.1000,-0.0300,0.0300,-0.1000,12824.0
NPN,2025-08-04 07:43:00,07:43:00,07:44:00,07:45:00,625.5700,625.4600,-0.1100,-0.1499,0.0499,-0.0100,20706.0
NPN,2025-08-04 07:46:00,07:46:00,07:47:00,07:48:00,625.4600,625.3400,-0.1200,-0.0600,0.0200,-0.0800,10817.0
PON,2025-08-04 07:49:00,07:49:00,07:50:00,07:51:00,625.3400,625.3500,0.0100,0.0300,0.0000,-0.0200,13449.0
PNP,2025-08-04 07:52:00,07:52:00,07:53:00,07:54:00,625.3500,625.3200,-0.0300,0.0200,-0.1200,0.0700,21873.0
PON,2025-08-04 07:55:00,07:55:00,07:56:00,07:57:00,625.3200,625.4000,0.0800,0.1000,0.0000,-0.0200,13243.0
NPN,2025-08-04 07:58:00,07:58:00,07:59:00,08:00:00,625.4000,625.2900,-0.1100,-0.0200,0.0200,-0.1100,22736.0
PNN,2025-08-04 08:01:00,08:01:00,08:02:00,08:03:00,625.2900,625.3200,0.0300,0.1600,-0.0700,-0.0600,21710.0
PNN,2025-08-04 08:04:00,08:04:00,08:05:00,08:06:00,625.3200,625.3700,0.0500,0.1300,-0.0500,-0.0300,25937.0
NPN,2025-08-04 08:07:00,08:07:00,08:08:00,08:09:00,625.3700,625.3500,-0.0200,-0.0600,0.0500,-0.0100,7931.0
