pattern,timestamp,minute_1_time,minute_2_time,minute_3_time,first_open,last_next_open,total_change,change_1,change_2,change_3,volume
NPP,2025-08-20 16:23:00,16:23:00,16:24:00,16:25:00,638.0400,638.0100,-0.0300,-0.0596,0.0111,0.0185,1206.0
OPO,2025-08-20 16:28:00,16:28:00,16:29:00,16:31:00,638.0100,638.0600,0.0500,0.0000,0.0500,0.0000,986.0
PNP,2025-08-20 16:32:00,16:32:00,16:33:00,16:34:00,638.0600,638.0600,0.0000,0.0200,-0.0300,0.0100,4793.0
ONO,2025-08-20 16:35:00,16:35:00,16:36:00,16:37:00,638.0600,638.0500,-0.0100,0.0000,-0.0100,0.0000,1803.0
PNO,2025-08-20 16:39:00,16:39:00,16:40:00,16:41:00,638.0500,638.0500,0.0000,0.0100,-0.0100,0.0000,892.0
PPN,2025-08-20 16:42:00,16:42:00,16:43:00,16:44:00,638.0500,638.1000,0.0500,0.0001,0.0599,-0.0100,10383.0
NPN,2025-08-20 16:45:00,16:45:00,16:46:00,16:47:00,638.1000,638.0500,-0.0500,-0.0599,0.0499,-0.0400,3224.0
PNN,2025-08-20 16:48:00,16:48:00,16:49:00,16:53:00,638.0500,638.0700,0.0200,0.0400,-0.0100,-0.0100,1232.0
PNO,2025-08-20 16:55:00,16:55:00,16:56:00,16:57:00,638.0700,638.0000,-0.0700,0.0099,-0.0799,0.0000,2822.0
NPP,2025-08-20 16:58:00,16:58:00,16:59:00,17:00:00,638.0000,638.2500,0.2500,-0.0100,0.0800,0.1800,28854.0
PPN,2025-08-20 17:01:00,17:01:00,17:02:00,17:03:00,638.2500,638.2500,0.0000,0.0300,0.0500,-0.0800,21141.0
NNO,2025-08-20 17:04:00,17:04:00,17:05:00,17:06:00,638.2500,638.1400,-0.1100,-0.0800,-0.0300,0.0000,3054.0
PNO,2025-08-20 17:07:00,17:07:00,17:08:00,17:09:00,638.1400,638.1100,-0.0300,0.1100,-0.1400,0.0000,15070.0
NNP,2025-08-20 17:10:00,17:10:00,17:11:00,17:12:00,638.1100,637.9600,-0.1500,-0.1400,-0.0400,0.0300,6528.0
PNN,2025-08-20 17:13:00,17:13:00,17:15:00,17:16:00,637.9600,637.8201,-0.1399,0.0200,-0.1200,-0.0399,2880.0
PNN,2025-08-20 17:17:00,17:17:00,17:18:00,17:19:00,637.8201,637.6900,-0.1301,0.0399,-0.1200,-0.0500,6167.0
NPP,2025-08-20 17:20:00,17:20:00,17:21:00,17:22:00,637.6900,637.8400,0.1500,-0.0100,0.1100,0.0500,23639.0
PNP,2025-08-20 17:23:00,17:23:00,17:25:00,17:27:00,637.8400,638.0000,0.1600,0.1400,-0.0300,0.0500,2343.0
ONN,2025-08-20 17:29:00,17:29:00,17:30:00,17:31:00,638.0000,637.9001,-0.0999,0.0000,-0.0095,-0.0904,2666.0
PNN,2025-08-20 17:32:00,17:32:00,17:33:00,17:34:00,637.9001,637.7900,-0.1101,0.0898,-0.0799,-0.1200,1797.0
NPN,2025-08-20 17:35:00,17:35:00,17:37:00,17:39:00,637.7900,637.7100,-0.0800,-0.0800,0.0500,-0.0500,4114.0
NPN,2025-08-20 17:41:00,17:41:00,17:42:00,17:43:00,637.7100,637.7000,-0.0100,-0.0100,0.0600,-0.0600,632.0
PNN,2025-08-20 17:45:00,17:45:00,17:54:00,17:57:00,637.7000,637.7600,0.0600,0.1100,-0.0200,-0.0300,1659.0
PNP,2025-08-20 17:58:00,17:58:00,17:59:00,18:02:00,637.7600,637.7800,0.0200,0.0500,-0.0600,0.0300,2210.0
NPP,2025-08-20 18:04:00,18:04:00,18:05:00,18:06:00,637.7800,637.7500,-0.0300,-0.1500,0.0700,0.0500,2324.0
PPN,2025-08-20 18:07:00,18:07:00,18:08:00,18:10:00,637.7500,637.7800,0.0300,0.0300,0.0300,-0.0300,6456.0
NPN,2025-08-20 18:12:00,18:12:00,18:19:00,18:20:00,637.7800,637.7400,-0.0400,-0.0300,0.0100,-0.0200,2410.0
NNN,2025-08-20 18:22:00,18:22:00,18:23:00,18:25:00,637.7400,637.6605,-0.0795,-0.0300,-0.0100,-0.0395,2709.0
PNN,2025-08-20 18:28:00,18:28:00,18:29:00,18:30:00,637.6605,637.6000,-0.0605,0.0085,-0.0290,-0.0400,2571.0
NNP,2025-08-20 18:31:00,18:31:00,18:32:00,18:33:00,637.6000,637.5200,-0.0800,-0.0500,-0.0400,0.0100,8053.0
PNP,2025-08-20 18:34:00,18:34:00,18:35:00,18:36:00,637.5200,637.5300,0.0100,0.0200,-0.0300,0.0200,3547.0
PPN,2025-08-20 18:37:00,18:37:00,18:39:00,18:43:00,637.5300,637.6100,0.0800,0.0100,0.0900,-0.0200,1048.0
NPN,2025-08-20 18:45:00,18:45:00,18:46:00,18:48:00,637.6100,637.5700,-0.0400,-0.0200,0.0399,-0.0599,7869.0
NPP,2025-08-20 18:49:00,18:49:00,18:50:00,18:51:00,637.5700,637.6000,0.0300,-0.0700,0.0599,0.0401,1790.0
PPN,2025-08-20 18:53:00,18:53:00,18:54:00,18:55:00,637.6000,637.7396,0.1396,0.1000,0.0500,-0.0104,1674.0
NPP,2025-08-20 18:57:00,18:57:00,18:58:00,18:59:00,637.7396,638.0100,0.2704,-0.0196,0.0800,0.2100,1667.0
PPO,2025-08-21 03:00:00,03:00:00,03:01:00,03:04:00,638.0100,638.3000,0.2900,0.1000,0.1900,0.0000,1703.0
PNN,2025-08-21 03:06:00,03:06:00,03:08:00,03:10:00,638.3000,638.0800,-0.2200,0.0600,-0.1500,-0.1300,2357.0
PPN,2025-08-21 03:12:00,03:12:00,03:14:00,03:15:00,638.0800,638.0200,-0.0600,0.0300,0.0600,-0.1500,2560.0
NNP,2025-08-21 03:17:00,03:17:00,03:18:00,03:19:00,638.0200,637.9400,-0.0800,-0.2200,-0.1600,0.3000,2484.0
PON,2025-08-21 03:27:00,03:27:00,03:29:00,03:30:00,637.9400,638.0900,0.1500,0.1600,0.0000,-0.0100,2095.0
ONP,2025-08-21 03:31:00,03:31:00,03:36:00,03:37:00,638.0900,638.0800,-0.0100,0.0000,-0.0600,0.0500,1105.0
PNN,2025-08-21 03:38:00,03:38:00,03:39:00,03:40:00,638.0800,637.8700,-0.2100,0.0500,-0.0300,-0.2300,1184.0
NNN,2025-08-21 03:46:00,03:46:00,03:47:00,03:49:00,637.8700,637.6000,-0.2700,-0.0200,-0.2300,-0.0200,990.0
NNN,2025-08-21 03:50:00,03:50:00,03:51:00,03:53:00,637.6000,637.2700,-0.3300,-0.0900,-0.0100,-0.2300,3026.0
NON,2025-08-21 03:59:00,03:59:00,04:00:00,04:01:00,637.2700,637.0000,-0.2700,-0.1700,0.0000,-0.1000,5407.0
PNN,2025-08-21 04:02:00,04:02:00,04:05:00,04:07:00,637.0000,636.9400,-0.0600,0.0900,-0.0500,-0.1000,3497.0
PPP,2025-08-21 04:08:00,04:08:00,04:10:00,04:11:00,636.9400,637.2700,0.3300,0.1300,0.1000,0.1000,1418.0
NPN,2025-08-21 04:20:00,04:20:00,04:21:00,04:22:00,637.2700,637.3000,0.0300,-0.0300,0.1100,-0.0500,1029.0
PPP,2025-08-21 04:23:00,04:23:00,04:24:00,04:25:00,637.3000,637.3900,0.0900,0.0100,0.0400,0.0400,558.0
PPP,2025-08-21 04:27:00,04:27:00,04:28:00,04:30:00,637.3900,637.4500,0.0600,0.0300,0.0100,0.0200,1174.0
PNP,2025-08-21 04:31:00,04:31:00,04:33:00,04:36:00,637.4500,637.4600,0.0100,0.0500,-0.1500,0.1100,1627.0
PPP,2025-08-21 04:39:00,04:39:00,04:43:00,04:44:00,637.4600,637.5200,0.0600,0.0200,0.0100,0.0300,782.0
NNN,2025-08-21 04:46:00,04:46:00,04:57:00,04:59:00,637.5200,637.0300,-0.4900,-0.1600,-0.2200,-0.1100,933.0
NPP,2025-08-21 05:02:00,05:02:00,05:03:00,05:04:00,637.0300,637.1000,0.0700,-0.2300,0.1100,0.1900,4438.0
PNN,2025-08-21 05:06:00,05:06:00,05:07:00,05:10:00,637.1000,636.8600,-0.2400,0.0200,-0.1100,-0.1500,1396.0
NNN,2025-08-21 05:13:00,05:13:00,05:14:00,05:16:00,636.8600,636.6000,-0.2600,-0.0100,-0.0200,-0.2300,1734.0
NPP,2025-08-21 05:18:00,05:18:00,05:19:00,05:20:00,636.6000,636.5300,-0.0700,-0.1700,0.0100,0.0900,6117.0
PPP,2025-08-21 05:21:00,05:21:00,05:22:00,05:23:00,636.5300,636.8600,0.3300,0.1700,0.0900,0.0700,3688.0
NPP,2025-08-21 05:24:00,05:24:00,05:26:00,05:27:00,636.8600,636.9700,0.1100,-0.0200,0.0300,0.1000,4349.0
NNN,2025-08-21 05:30:00,05:30:00,05:31:00,05:32:00,636.9700,636.7500,-0.2200,-0.0500,-0.1600,-0.0100,3803.0
NPP,2025-08-21 05:36:00,05:36:00,05:37:00,05:38:00,636.7500,636.8900,0.1400,-0.0500,0.0200,0.1700,2426.0
PNP,2025-08-21 05:42:00,05:42:00,05:43:00,05:44:00,636.8900,636.9100,0.0200,0.1100,-0.1200,0.0300,3019.0
NPN,2025-08-21 05:45:00,05:45:00,05:47:00,05:48:00,636.9100,636.8900,-0.0200,-0.0500,0.0600,-0.0300,1536.0
OPP,2025-08-21 05:49:00,05:49:00,05:50:00,05:51:00,636.8900,637.0800,0.1900,0.0000,0.1000,0.0900,5824.0
PNN,2025-08-21 05:53:00,05:53:00,05:54:00,05:56:00,637.0800,637.0600,-0.0200,0.0700,-0.0200,-0.0700,5767.0
PNP,2025-08-21 05:57:00,05:57:00,05:58:00,05:59:00,637.0600,637.0800,0.0200,0.0400,-0.0700,0.0500,3449.0
PNN,2025-08-21 06:00:00,06:00:00,06:01:00,06:02:00,637.0800,637.0900,0.0100,0.2600,-0.2100,-0.0400,43027.0
OPP,2025-08-21 06:03:00,06:03:00,06:04:00,06:05:00,637.0900,637.3000,0.2100,0.0000,0.1100,0.1000,5192.0
PNN,2025-08-21 06:06:00,06:06:00,06:07:00,06:08:00,637.3000,637.2200,-0.0800,0.1400,-0.1200,-0.1000,5040.0
NPP,2025-08-21 06:09:00,06:09:00,06:10:00,06:11:00,637.2200,637.0700,-0.1500,-0.1800,0.0100,0.0200,15641.0
ONP,2025-08-21 06:12:00,06:12:00,06:13:00,06:14:00,637.0700,637.0000,-0.0700,0.0000,-0.1600,0.0900,11887.0
ONO,2025-08-21 06:15:00,06:15:00,06:16:00,06:17:00,637.0000,636.9500,-0.0500,0.0000,-0.0500,0.0000,4029.0
NPN,2025-08-21 06:19:00,06:19:00,06:20:00,06:22:00,636.9500,637.0800,0.1300,-0.0300,0.2100,-0.0500,5675.0
PNN,2025-08-21 06:24:00,06:24:00,06:26:00,06:27:00,637.0800,637.0500,-0.0300,0.0800,-0.0800,-0.0300,5456.0
NPP,2025-08-21 06:28:00,06:28:00,06:30:00,06:31:00,637.0500,637.1200,0.0700,-0.0400,0.0500,0.0600,7637.0
NNN,2025-08-21 06:32:00,06:32:00,06:33:00,06:34:00,637.1200,636.9700,-0.1500,-0.0800,-0.0600,-0.0100,4779.0
NNP,2025-08-21 06:35:00,06:35:00,06:36:00,06:37:00,636.9700,636.7200,-0.2500,-0.1100,-0.1600,0.0200,10694.0
PNP,2025-08-21 06:38:00,06:38:00,06:39:00,06:40:00,636.7200,636.8400,0.1200,0.0100,-0.0100,0.1200,4297.0
PNN,2025-08-21 06:41:00,06:41:00,06:42:00,06:43:00,636.8400,636.7300,-0.1100,0.0600,-0.0600,-0.1100,12402.0
PNN,2025-08-21 06:44:00,06:44:00,06:45:00,06:46:00,636.7300,636.5800,-0.1500,0.0300,-0.0400,-0.1400,4598.0
NNP,2025-08-21 06:47:00,06:47:00,06:48:00,06:49:00,636.5800,636.4900,-0.0900,-0.0900,-0.2300,0.2300,16186.0
PNN,2025-08-21 06:50:00,06:50:00,06:51:00,06:54:00,636.4900,636.4600,-0.0300,0.1200,-0.1200,-0.0300,6418.0
PPN,2025-08-21 06:55:00,06:55:00,06:56:00,06:57:00,636.4600,636.5000,0.0400,0.0700,0.0200,-0.0500,11235.0
PPP,2025-08-21 06:58:00,06:58:00,06:59:00,07:00:00,636.5000,637.8500,1.3500,0.0400,0.5100,0.8000,50835.0
NNP,2025-08-21 07:01:00,07:01:00,07:02:00,07:03:00,637.8500,636.2600,-1.5900,-1.6000,-0.0500,0.0600,20211.0
PPP,2025-08-21 07:04:00,07:04:00,07:05:00,07:06:00,636.2600,636.4000,0.1400,0.0100,0.0600,0.0700,40757.0
NNN,2025-08-21 07:07:00,07:07:00,07:08:00,07:09:00,636.4000,636.1400,-0.2600,-0.0700,-0.1100,-0.0800,24030.0
NNN,2025-08-21 07:10:00,07:10:00,07:11:00,07:12:00,636.1400,635.7700,-0.3700,-0.1100,-0.2100,-0.0500,27219.0
NPN,2025-08-21 07:13:00,07:13:00,07:14:00,07:15:00,635.7700,635.8300,0.0600,-0.0300,0.1000,-0.0100,60105.0
NPN,2025-08-21 07:16:00,07:16:00,07:17:00,07:18:00,635.8300,635.5200,-0.3100,-0.2100,0.0600,-0.1600,67626.0
PPN,2025-08-21 07:19:00,07:19:00,07:20:00,07:21:00,635.5200,635.6400,0.1200,0.0800,0.0700,-0.0300,55366.0
PPP,2025-08-21 07:22:00,07:22:00,07:23:00,07:24:00,635.6400,635.8900,0.2500,0.0500,0.0800,0.1200,30134.0
NNP,2025-08-21 07:25:00,07:25:00,07:26:00,07:27:00,635.8900,635.7700,-0.1200,-0.0500,-0.1200,0.0500,17886.0
PNP,2025-08-21 07:28:00,07:28:00,07:29:00,07:30:00,635.7700,635.9500,0.1800,0.0300,-0.1900,0.3400,32743.0
NPP,2025-08-21 07:31:00,07:31:00,07:32:00,07:33:00,635.9500,636.2000,0.2500,-0.1500,0.1800,0.2200,56216.0
PNN,2025-08-21 07:34:00,07:34:00,07:35:00,07:36:00,636.2000,636.1200,-0.0800,0.1600,-0.2201,-0.0199,62037.0
NNN,2025-08-21 07:37:00,07:37:00,07:38:00,07:39:00,636.1200,635.8000,-0.3200,-0.0600,-0.1300,-0.1300,16628.0
PNP,2025-08-21 07:40:00,07:40:00,07:41:00,07:42:00,635.8000,635.8200,0.0200,0.1700,-0.2200,0.0700,6482.0
NNN,2025-08-21 07:43:00,07:43:00,07:44:00,07:45:00,635.8200,635.5000,-0.3200,-0.0400,-0.1400,-0.1400,11514.0
OON,2025-08-21 07:46:00,07:46:00,07:47:00,07:48:00,635.5000,635.4800,-0.0200,0.0000,0.0000,-0.0200,24566.0
NPN,2025-08-21 07:49:00,07:49:00,07:50:00,07:51:00,635.4800,635.3900,-0.0900,-0.0100,0.0395,-0.1195,9384.0
PNP,2025-08-21 07:52:00,07:52:00,07:53:00,07:54:00,635.3900,635.4400,0.0500,0.0600,-0.1300,0.1200,20935.0
PNP,2025-08-21 07:55:00,07:55:00,07:56:00,07:57:00,635.4400,635.3600,-0.0800,0.0600,-0.2100,0.0700,14754.0
NPN,2025-08-21 07:58:00,07:58:00,07:59:00,08:00:00,635.3600,635.2600,-0.1000,-0.0100,0.1000,-0.1900,12260.0
PNP,2025-08-21 08:01:00,08:01:00,08:02:00,08:03:00,635.2600,635.5800,0.3200,0.1887,-0.0587,0.1900,37949.0
PPP,2025-08-21 08:04:00,08:04:00,08:05:00,08:06:00,635.5800,635.7000,0.1200,0.0200,0.0300,0.0700,29467.0
OPP,2025-08-21 08:07:00,08:07:00,08:08:00,08:09:00,635.7000,635.9100,0.2100,0.0000,0.0500,0.1600,9034.0
NNN,2025-08-21 08:10:00,08:10:00,08:11:00,08:12:00,635.9100,635.6400,-0.2700,-0.1700,-0.0600,-0.0400,14895.0
PNP,2025-08-21 08:13:00,08:13:00,08:14:00,08:15:00,635.6400,635.7100,0.0700,0.0300,-0.0900,0.1300,15884.0
NNP,2025-08-21 08:16:00,08:16:00,08:17:00,08:18:00,635.7100,635.6800,-0.0300,-0.0800,-0.0400,0.0900,3479.0
PPP,2025-08-21 08:19:00,08:19:00,08:20:00,08:21:00,635.6800,635.8600,0.1800,0.0500,0.0600,0.0700,6467.0
NPN,2025-08-21 08:22:00,08:22:00,08:23:00,08:24:00,635.8600,635.6600,-0.2000,-0.0400,0.0700,-0.2300,11987.0
PPP,2025-08-21 08:25:00,08:25:00,08:26:00,08:27:00,635.6600,636.0500,0.3900,0.2400,0.0299,0.1201,38076.0
PPN,2025-08-21 08:28:00,08:28:00,08:29:00,08:30:00,636.0500,635.2700,-0.7800,0.1100,0.1200,-1.0100,637555.0
PPP,2025-08-21 08:31:00,08:31:00,08:32:00,08:33:00,635.2700,636.4500,1.1800,0.0600,0.7200,0.4000,1044555.0
NPP,2025-08-21 08:34:00,08:34:00,08:35:00,08:36:00,636.4500,636.0200,-0.4300,-0.5500,0.0700,0.0500,725817.0
PNP,2025-08-21 08:37:00,08:37:00,08:38:00,08:39:00,636.0200,636.3700,0.3500,0.2500,-0.0400,0.1400,542062.0
NPP,2025-08-21 08:40:00,08:40:00,08:41:00,08:42:00,636.3700,636.0000,-0.3700,-0.5700,0.1599,0.0401,434388.0
PNN,2025-08-21 08:43:00,08:43:00,08:44:00,08:45:00,636.0000,634.9100,-1.0900,0.1399,-0.1099,-1.1200,604869.0
NPP,2025-08-21 08:46:00,08:46:00,08:47:00,08:48:00,634.9100,635.6500,0.7400,-0.4200,1.0400,0.1200,1158919.0
PNN,2025-08-21 08:49:00,08:49:00,08:50:00,08:51:00,635.6500,635.4900,-0.1600,0.4700,-0.3900,-0.2400,630693.0
PPP,2025-08-21 08:52:00,08:52:00,08:53:00,08:54:00,635.4900,635.8700,0.3800,0.0400,0.1000,0.2400,624657.0
NNP,2025-08-21 08:55:00,08:55:00,08:56:00,08:57:00,635.8700,635.4650,-0.4050,-0.5400,-0.1000,0.2350,565351.0
NNP,2025-08-21 08:58:00,08:58:00,08:59:00,09:00:00,635.4650,635.7400,0.2750,-0.1900,-0.1550,0.6200,634108.0
PPN,2025-08-21 09:01:00,09:01:00,09:02:00,09:03:00,635.7400,636.6800,0.9400,0.3800,0.5800,-0.0200,631518.0
PNP,2025-08-21 09:04:00,09:04:00,09:05:00,09:06:00,636.6800,636.9800,0.3000,0.0700,-0.0300,0.2600,525285.0
NPP,2025-08-21 09:07:00,09:07:00,09:08:00,09:09:00,636.9800,637.0700,0.0900,-0.2200,0.1900,0.1200,468981.0
NPP,2025-08-21 09:10:00,09:10:00,09:11:00,09:12:00,637.0700,637.2700,0.2000,-0.1500,0.0600,0.2900,304500.0
NNN,2025-08-21 09:13:00,09:13:00,09:14:00,09:15:00,637.2700,637.0600,-0.2100,-0.0400,-0.0950,-0.0750,385991.0
PPN,2025-08-21 09:16:00,09:16:00,09:17:00,09:18:00,637.0600,637.5896,0.5296,0.3200,0.3400,-0.1304,351729.0
NPP,2025-08-21 09:19:00,09:19:00,09:20:00,09:21:00,637.5896,637.5400,-0.0496,-0.1096,0.0200,0.0400,255869.0
PPN,2025-08-21 09:22:00,09:22:00,09:23:00,09:24:00,637.5400,637.6800,0.1400,0.0100,0.1750,-0.0450,202055.0
NPP,2025-08-21 09:25:00,09:25:00,09:26:00,09:27:00,637.6800,637.6800,0.0000,-0.3800,0.1200,0.2600,302247.0
NPN,2025-08-21 09:28:00,09:28:00,09:29:00,09:30:00,637.6800,637.5000,-0.1800,-0.0550,0.2650,-0.3900,415570.0
NNP,2025-08-21 09:31:00,09:31:00,09:32:00,09:33:00,637.5000,637.3000,-0.2000,-0.2000,-0.1200,0.1200,222614.0
NPN,2025-08-21 09:34:00,09:34:00,09:35:00,09:36:00,637.3000,637.1400,-0.1600,-0.1100,0.0100,-0.0600,250182.0
NNN,2025-08-21 09:37:00,09:37:00,09:38:00,09:39:00,637.1400,636.2300,-0.9100,-0.2000,-0.4100,-0.3000,347005.0
PNP,2025-08-21 09:40:00,09:40:00,09:41:00,09:42:00,636.2300,636.5300,0.3000,0.0900,-0.1400,0.3500,318245.0
NPN,2025-08-21 09:43:00,09:43:00,09:44:00,09:45:00,636.5300,636.5500,0.0200,-0.1000,0.3600,-0.2400,325228.0
PNN,2025-08-21 09:46:00,09:46:00,09:47:00,09:48:00,636.5500,636.6200,0.0700,0.4600,-0.2600,-0.1300,234126.0
NPN,2025-08-21 09:49:00,09:49:00,09:50:00,09:51:00,636.6200,636.5200,-0.1000,-0.2200,0.2200,-0.1000,154300.0
PNP,2025-08-21 09:52:00,09:52:00,09:53:00,09:54:00,636.5200,637.0095,0.4895,0.1399,-0.0599,0.4095,189321.0
NPP,2025-08-21 09:55:00,09:55:00,09:56:00,09:57:00,637.0095,637.2001,0.1906,-0.1695,0.2700,0.0901,203069.0
NPP,2025-08-21 09:58:00,09:58:00,09:59:00,10:00:00,637.2001,637.2400,0.0399,-0.1401,0.1000,0.0800,207052.0
PNN,2025-08-21 10:01:00,10:01:00,10:02:00,10:03:00,637.2400,636.9200,-0.3200,0.1900,-0.2000,-0.3100,242850.0
PNP,2025-08-21 10:04:00,10:04:00,10:05:00,10:06:00,636.9200,636.7700,-0.1500,0.0500,-0.3200,0.1200,227539.0
NPN,2025-08-21 10:07:00,10:07:00,10:08:00,10:09:00,636.7700,636.7700,0.0000,-0.0700,0.1100,-0.0400,122233.0
NNN,2025-08-21 10:10:00,10:10:00,10:11:00,10:12:00,636.7700,635.8000,-0.9700,-0.1900,-0.3600,-0.4200,454027.0
NNP,2025-08-21 10:13:00,10:13:00,10:14:00,10:15:00,635.8000,635.5800,-0.2200,-0.0400,-0.2600,0.0800,410619.0
PPN,2025-08-21 10:16:00,10:16:00,10:17:00,10:18:00,635.5800,635.9600,0.3800,0.1900,0.4000,-0.2100,309888.0
PNP,2025-08-21 10:19:00,10:19:00,10:20:00,10:21:00,635.9600,636.3500,0.3900,0.2900,-0.0200,0.1200,219415.0
NPN,2025-08-21 10:22:00,10:22:00,10:23:00,10:24:00,636.3500,637.0200,0.6700,-0.1500,0.9800,-0.1600,508367.0
NNN,2025-08-21 10:25:00,10:25:00,10:26:00,10:27:00,637.0200,636.7050,-0.3150,-0.0100,-0.1900,-0.1150,192487.0
NOP,2025-08-21 10:28:00,10:28:00,10:29:00,10:30:00,636.7050,636.9200,0.2150,-0.0050,0.0000,0.2200,442501.0
NOP,2025-08-21 10:31:00,10:31:00,10:32:00,10:33:00,636.9200,637.3784,0.4584,-0.0700,0.0000,0.5284,210583.0
NPN,2025-08-21 10:34:00,10:34:00,10:35:00,10:36:00,637.3784,637.3200,-0.0584,-0.0984,0.1000,-0.0600,200198.0
NNP,2025-08-21 10:37:00,10:37:00,10:38:00,10:39:00,637.3200,637.2000,-0.1200,-0.0800,-0.0500,0.0100,144677.0
PPP,2025-08-21 10:40:00,10:40:00,10:41:00,10:42:00,637.2000,637.5500,0.3500,0.0300,0.2200,0.1000,210124.0
NNN,2025-08-21 10:43:00,10:43:00,10:44:00,10:45:00,637.5500,636.9703,-0.5797,-0.1300,-0.0600,-0.3897,196083.0
PNP,2025-08-21 10:46:00,10:46:00,10:47:00,10:48:00,636.9703,636.9800,0.0097,0.0297,-0.1600,0.1400,194282.0
NNN,2025-08-21 10:49:00,10:49:00,10:50:00,10:51:00,636.9800,636.4700,-0.5100,-0.0600,-0.3500,-0.1000,228075.0
NNN,2025-08-21 10:52:00,10:52:00,10:53:00,10:54:00,636.4700,635.7800,-0.6900,-0.2800,-0.3000,-0.1100,373601.0
NPP,2025-08-21 10:55:00,10:55:00,10:56:00,10:57:00,635.7800,635.7100,-0.0700,-0.1800,0.0900,0.0200,713534.0
NPN,2025-08-21 10:58:00,10:58:00,10:59:00,11:00:00,635.7100,635.2900,-0.4200,-0.1600,0.0300,-0.2900,347570.0
NPP,2025-08-21 11:01:00,11:01:00,11:02:00,11:03:00,635.2900,635.5500,0.2600,-0.1400,0.3700,0.0300,459292.0
NPN,2025-08-21 11:04:00,11:04:00,11:05:00,11:06:00,635.5500,635.1200,-0.4300,-0.4400,0.0500,-0.0400,283828.0
PNN,2025-08-21 11:07:00,11:07:00,11:08:00,11:09:00,635.1200,635.1700,0.0500,0.3300,-0.0800,-0.2000,318245.0
NNP,2025-08-21 11:10:00,11:10:00,11:11:00,11:12:00,635.1700,635.2800,0.1100,-0.1000,-0.0600,0.2700,387291.0
PNP,2025-08-21 11:13:00,11:13:00,11:14:00,11:15:00,635.2800,635.5650,0.2850,0.3600,-0.2000,0.1250,331677.0
PNN,2025-08-21 11:16:00,11:16:00,11:17:00,11:18:00,635.5650,635.7700,0.2050,0.2850,-0.0300,-0.0500,291457.0
PNN,2025-08-21 11:19:00,11:19:00,11:20:00,11:21:00,635.7700,635.5900,-0.1800,0.0400,-0.2050,-0.0150,201669.0
PPN,2025-08-21 11:22:00,11:22:00,11:23:00,11:24:00,635.5900,635.7200,0.1300,0.0400,0.1200,-0.0300,254841.0
NNN,2025-08-21 11:25:00,11:25:00,11:26:00,11:27:00,635.7200,635.1000,-0.6200,-0.1200,-0.4600,-0.0400,226439.0
PPP,2025-08-21 11:28:00,11:28:00,11:29:00,11:30:00,635.1000,635.6000,0.5000,0.0200,0.1300,0.3500,177074.0
NPN,2025-08-21 11:31:00,11:31:00,11:32:00,11:33:00,635.6000,635.2000,-0.4000,-0.3200,0.1300,-0.2100,198640.0
ONP,2025-08-21 11:34:00,11:34:00,11:35:00,11:36:00,635.2000,635.3400,0.1400,0.0000,-0.1650,0.3050,368556.0
NPP,2025-08-21 11:37:00,11:37:00,11:38:00,11:39:00,635.3400,635.4900,0.1500,-0.1542,0.1592,0.1450,176306.0
NPN,2025-08-21 11:40:00,11:40:00,11:41:00,11:42:00,635.4900,635.6200,0.1300,-0.1100,0.3100,-0.0700,153718.0
NPP,2025-08-21 11:43:00,11:43:00,11:44:00,11:45:00,635.6200,635.4900,-0.1300,-0.3000,0.1300,0.0400,180285.0
NNN,2025-08-21 11:46:00,11:46:00,11:47:00,11:48:00,635.4900,635.1000,-0.3900,-0.1200,-0.0949,-0.1751,198504.0
PPP,2025-08-21 11:49:00,11:49:00,11:50:00,11:51:00,635.1000,635.6400,0.5400,0.1800,0.1900,0.1700,288670.0
PPN,2025-08-21 11:52:00,11:52:00,11:53:00,11:54:00,635.6400,635.8400,0.2000,0.2300,0.0300,-0.0600,242406.0
NNN,2025-08-21 11:55:00,11:55:00,11:56:00,11:57:00,635.8400,635.2500,-0.5900,-0.0050,-0.3350,-0.2500,226559.0
NPP,2025-08-21 11:58:00,11:58:00,11:59:00,12:00:00,635.2500,634.9900,-0.2600,-0.5800,0.2000,0.1200,383511.0
NPO,2025-08-21 12:01:00,12:01:00,12:02:00,12:03:00,634.9900,634.9700,-0.0200,-0.1400,0.1200,0.0000,244364.0
PPN,2025-08-21 12:04:00,12:04:00,12:05:00,12:06:00,634.9700,635.3600,0.3900,0.2200,0.2500,-0.0800,217199.0
NNP,2025-08-21 12:07:00,12:07:00,12:08:00,12:09:00,635.3600,635.2200,-0.1400,-0.2600,-0.0400,0.1600,183237.0
NNP,2025-08-21 12:10:00,12:10:00,12:11:00,12:12:00,635.2200,634.7900,-0.4300,-0.4700,-0.0500,0.0900,148662.0
PNN,2025-08-21 12:13:00,12:13:00,12:14:00,12:15:00,634.7900,634.6300,-0.1600,0.0042,-0.1442,-0.0200,224188.0
NPP,2025-08-21 12:16:00,12:16:00,12:17:00,12:18:00,634.6300,634.5500,-0.0800,-0.2700,0.1600,0.0300,442853.0
NPN,2025-08-21 12:19:00,12:19:00,12:20:00,12:21:00,634.5500,634.3200,-0.2300,-0.1800,0.1300,-0.1800,228415.0
NNN,2025-08-21 12:22:00,12:22:00,12:23:00,12:24:00,634.3200,634.1150,-0.2050,-0.1200,-0.0450,-0.0400,272274.0
