date,spy_open,spy_high,spy_low,spy_close,spy_close_prev_day,spy_volume,expiration_date,atm_strike,atm_call_ticker,atm_call_open,atm_call_high,atm_call_low,atm_call_close,atm_call_volume,atm_call_vwap,atm_call_prev_open,atm_call_prev_close,atm_call_prev_volume,atm_call_prev_vwap,atm_put_ticker,atm_put_open,atm_put_high,atm_put_low,atm_put_close,atm_put_volume,atm_put_vwap,atm_put_prev_open,atm_put_prev_close,atm_put_prev_volume,atm_put_prev_vwap,plus_1_strike,plus_1_call_ticker,plus_1_call_open,plus_1_call_high,plus_1_call_low,plus_1_call_close,plus_1_call_volume,plus_1_call_vwap,plus_1_call_prev_open,plus_1_call_prev_close,plus_1_call_prev_volume,plus_1_call_prev_vwap,plus_1_put_ticker,plus_1_put_open,plus_1_put_high,plus_1_put_low,plus_1_put_close,plus_1_put_volume,plus_1_put_vwap,plus_1_put_prev_open,plus_1_put_prev_close,plus_1_put_prev_volume,plus_1_put_prev_vwap,plus_2_strike,plus_2_call_ticker,plus_2_call_open,plus_2_call_high,plus_2_call_low,plus_2_call_close,plus_2_call_volume,plus_2_call_vwap,plus_2_call_prev_open,plus_2_call_prev_close,plus_2_call_prev_volume,plus_2_call_prev_vwap,plus_2_put_ticker,plus_2_put_open,plus_2_put_high,plus_2_put_low,plus_2_put_close,plus_2_put_volume,plus_2_put_vwap,plus_2_put_prev_open,plus_2_put_prev_close,plus_2_put_prev_volume,plus_2_put_prev_vwap,plus_3_strike,plus_3_call_ticker,plus_3_call_open,plus_3_call_high,plus_3_call_low,plus_3_call_close,plus_3_call_volume,plus_3_call_vwap,plus_3_call_prev_open,plus_3_call_prev_close,plus_3_call_prev_volume,plus_3_call_prev_vwap,plus_3_put_ticker,plus_3_put_open,plus_3_put_high,plus_3_put_low,plus_3_put_close,plus_3_put_volume,plus_3_put_vwap,plus_3_put_prev_open,plus_3_put_prev_close,plus_3_put_prev_volume,plus_3_put_prev_vwap,plus_4_strike,plus_4_call_ticker,plus_4_call_open,plus_4_call_high,plus_4_call_low,plus_4_call_close,plus_4_call_volume,plus_4_call_vwap,plus_4_call_prev_open,plus_4_call_prev_close,plus_4_call_prev_volume,plus_4_call_prev_vwap,plus_4_put_ticker,plus_4_put_open,plus_4_put_high,plus_4_put_low,plus_4_put_close,plus_4_put_volume,plus_4_put_vwap,plus_4_put_prev_open,plus_4_put_prev_close,plus_4_put_prev_volume,plus_4_put_prev_vwap,plus_5_strike,plus_5_call_ticker,plus_5_call_open,plus_5_call_high,plus_5_call_low,plus_5_call_close,plus_5_call_volume,plus_5_call_vwap,plus_5_call_prev_open,plus_5_call_prev_close,plus_5_call_prev_volume,plus_5_call_prev_vwap,plus_5_put_ticker,plus_5_put_open,plus_5_put_high,plus_5_put_low,plus_5_put_close,plus_5_put_volume,plus_5_put_vwap,plus_5_put_prev_open,plus_5_put_prev_close,plus_5_put_prev_volume,plus_5_put_prev_vwap,minus_1_strike,minus_1_call_ticker,minus_1_call_open,minus_1_call_high,minus_1_call_low,minus_1_call_close,minus_1_call_volume,minus_1_call_vwap,minus_1_call_prev_open,minus_1_call_prev_close,minus_1_call_prev_volume,minus_1_call_prev_vwap,minus_1_put_ticker,minus_1_put_open,minus_1_put_high,minus_1_put_low,minus_1_put_close,minus_1_put_volume,minus_1_put_vwap,minus_1_put_prev_open,minus_1_put_prev_close,minus_1_put_prev_volume,minus_1_put_prev_vwap,minus_2_strike,minus_2_call_ticker,minus_2_call_open,minus_2_call_high,minus_2_call_low,minus_2_call_close,minus_2_call_volume,minus_2_call_vwap,minus_2_call_prev_open,minus_2_call_prev_close,minus_2_call_prev_volume,minus_2_call_prev_vwap,minus_2_put_ticker,minus_2_put_open,minus_2_put_high,minus_2_put_low,minus_2_put_close,minus_2_put_volume,minus_2_put_vwap,minus_2_put_prev_open,minus_2_put_prev_close,minus_2_put_prev_volume,minus_2_put_prev_vwap,minus_3_strike,minus_3_call_ticker,minus_3_call_open,minus_3_call_high,minus_3_call_low,minus_3_call_close,minus_3_call_volume,minus_3_call_vwap,minus_3_call_prev_open,minus_3_call_prev_close,minus_3_call_prev_volume,minus_3_call_prev_vwap,minus_3_put_ticker,minus_3_put_open,minus_3_put_high,minus_3_put_low,minus_3_put_close,minus_3_put_volume,minus_3_put_vwap,minus_3_put_prev_open,minus_3_put_prev_close,minus_3_put_prev_volume,minus_3_put_prev_vwap
2025-05-13,583.41,589.08,582.84,586.84,582.99,67947225.0,2025-05-13,583,O:SPY250513C00583000,1.92,6.09,1.61,3.64,37232,3.0728,2.31,2.49,54784,1.8748,O:SPY250513P00583000,1.44,1.78,0.01,0.04,196016,0.4441,4.11,2.63,14594,3.233,585,O:SPY250513C00585000,0.99,4.19,0.8,1.66,180540,1.8088,1.54,1.61,81223.0,1.1699,O:SPY250513P00585000,2.68,2.97,0.01,0.03,325986,0.5759,5.12,3.75,4025.0,4.7572,587,O:SPY250513C00587000,0.49,2.35,0.05,0.09,361222.0,1.254,0.99,0.99,20875.0,0.7613,O:SPY250513P00587000,4.21,4.49,0.06,0.34,481209.0,0.7694,7.8,5.15,1739.0,5.8431,589,O:SPY250513C00589000,0.21,0.95,0.01,0.02,404581.0,0.4797,0.63,0.59,18652.0,0.3925,O:SPY250513P00589000,5.96,6.17,0.49,2.34,133998.0,1.1768,10.28,6.71,993.0,7.8849,591,O:SPY250513C00591000,0.07,0.41,0.01,0.01,134879.0,0.1383,0.38,0.33,23263.0,0.2438,O:SPY250513P00591000,8.22,8.22,2.12,4.38,7204.0,3.4238,12.24,8.0,30.0,10.0257,593,O:SPY250513C00593000,0.04,0.18,0.01,0.01,55479.0,0.0601,0.24,0.18,7721.0,0.1197,O:SPY250513P00593000,10.17,10.17,3.96,5.95,1389.0,5.3737,13.63,10.58,65.0,11.3289,581,O:SPY250513C00581000,3.27,8.03,2.83,5.79,6631,5.3586,3.37,3.65,47939,2.6587,O:SPY250513P00581000,0.81,1.0,0.01,0.02,91099,0.2671,3.02,1.8,64277,2.3943,579,O:SPY250513C00579000,4.9,10.0,4.29,7.72,6470,6.1902,4.63,5.07,40385,3.3782,O:SPY250513P00579000,0.43,0.55,0.01,0.02,55446,0.1864,2.11,1.23,51295,2.2541,577,O:SPY250513C00577000,6.56,11.97,6.11,9.82,2083,9.7837,5.79,6.79,8278,4.5833,O:SPY250513P00577000,0.35,0.35,0.01,0.01,25135,0.1131,1.55,0.85,44288,1.6695
2025-05-14,587.81,588.98,585.535,587.59,586.84,66283531.0,2025-05-14,587,O:SPY250514C00587000,2.12,2.82,0.31,0.52,445422,1.0943,1.12,1.97,58132,2.468,O:SPY250514P00587000,1.3,2.03,0.02,0.02,561351,0.928,4.73,2.15,93865,1.9225,589,O:SPY250514C00589000,1.06,1.54,0.01,0.01,434220,0.5604,0.62,1.08,73046.0,1.6084,O:SPY250514P00589000,2.2,3.59,1.05,1.45,71015,1.9321,6.65,3.36,42427.0,2.545,591,O:SPY250514C00591000,0.47,0.71,0.01,0.01,126768.0,0.2392,0.33,0.52,32948.0,0.882,O:SPY250514P00591000,3.64,5.4,2.64,3.51,7536.0,3.662,8.16,4.8,4136.0,3.9314,593,O:SPY250514C00593000,0.16,0.28,0.01,0.01,55833.0,0.0998,0.16,0.23,24222.0,0.4479,O:SPY250514P00593000,5.14,7.25,4.4,5.77,1419.0,5.5885,9.0,6.49,940.0,5.5715,595,O:SPY250514C00595000,0.06,0.11,0.01,0.01,40900.0,0.0504,0.11,0.09,28378.0,0.2137,O:SPY250514P00595000,6.9,9.4,6.13,7.58,829.0,7.5115,10.86,8.37,587.0,7.7782,597,O:SPY250514C00597000,0.03,0.05,0.01,0.01,20407.0,0.0265,0.06,0.05,8287.0,0.1106,O:SPY250514P00597000,8.39,11.57,8.3,9.74,161.0,9.7432,9.87,9.83,208.0,9.1537,585,O:SPY250514C00585000,3.53,4.42,1.46,2.5,38764,2.4975,1.81,3.17,32405,3.1164,O:SPY250514P00585000,0.71,1.16,0.01,0.01,351655,0.5028,3.36,1.4,74048,1.3469,583,O:SPY250514C00583000,5.24,6.2,3.01,4.58,7009,4.4415,2.86,4.6,7313,4.0924,O:SPY250514P00583000,0.4,0.65,0.01,0.01,133076,0.2354,2.34,0.88,37376,1.0965,581,O:SPY250514C00581000,7.42,8.05,4.78,6.48,1789,6.5432,4.06,6.32,2094,5.6638,O:SPY250514P00581000,0.21,0.36,0.01,0.01,39295,0.1362,1.56,0.59,21793,0.6744
2025-05-15,585.56,590.97,585.0969,590.46,587.59,71268145.0,2025-05-15,588,O:SPY250515C00588000,0.7,3.15,0.34,2.56,291466,1.1078,2.65,1.87,111063,2.1066,O:SPY250515P00588000,3.0,3.39,0.01,0.01,387051,0.5665,2.71,2.32,107906,2.657,590,O:SPY250515C00590000,0.3,1.56,0.07,0.42,614367,0.634,1.67,1.03,78899.0,1.3015,O:SPY250515P00590000,4.61,5.08,0.04,0.09,323653,1.0157,3.71,3.44,9391.0,3.8108,592,O:SPY250515C00592000,0.13,0.51,0.01,0.02,195942.0,0.1662,0.99,0.52,27382.0,0.7445,O:SPY250515P00592000,6.38,6.91,1.38,1.63,11947.0,2.6139,4.75,5.03,1600.0,5.2359,594,O:SPY250515C00594000,0.06,0.14,0.01,0.01,65516.0,0.0538,0.55,0.26,14834.0,0.3556,O:SPY250515P00594000,8.3,8.88,3.2,3.45,2556.0,4.3582,6.25,7.01,569.0,6.7193,596,O:SPY250515C00596000,0.03,0.05,0.01,0.01,39980.0,0.0257,0.3,0.13,11643.0,0.1827,O:SPY250515P00596000,10.16,10.7,5.15,5.61,861.0,7.0904,7.96,8.6,148.0,9.2561,598,O:SPY250515C00598000,0.01,0.03,0.01,0.01,7792.0,0.0185,0.16,0.07,5513.0,0.1137,O:SPY250515P00598000,12.2,12.78,7.1,8.14,204.0,9.1286,9.3,11.35,191.0,10.0902,586,O:SPY250515C00586000,1.43,5.05,0.96,4.33,224169,1.689,3.62,3.04,36204,3.0264,O:SPY250515P00586000,1.78,2.04,0.01,0.01,315621,0.7641,1.93,1.47,101624,1.9075,584,O:SPY250515C00584000,2.66,7.0,2.13,6.44,11544,3.5328,5.41,4.49,2645,4.5035,O:SPY250515P00584000,1.0,1.13,0.01,0.01,160952,0.4681,1.29,0.94,34439,1.2409,582,O:SPY250515C00582000,4.25,8.91,3.7,8.67,3601,5.8232,7.08,6.11,1169,6.0058,O:SPY250515P00582000,0.52,0.58,0.01,0.01,88033,0.2447,0.9,0.59,44254,0.7757
2025-05-16,591.25,594.5,589.28,594.2,590.46,76052101.0,2025-05-16,590,O:SPY250516C00590000,2.38,4.5,1.02,4.03,174106,1.9478,1.11,2.37,170387,1.9462,O:SPY250516P00590000,1.17,1.73,0.01,0.02,427755,0.7297,5.23,1.89,107174,2.4214,592,O:SPY250516C00592000,1.3,2.51,0.38,2.02,487130,0.9577,0.7,1.38,62903.0,1.2849,O:SPY250516P00592000,2.08,3.07,0.01,0.01,292774,0.5919,6.96,2.88,5113.0,3.6821,594,O:SPY250516C00594000,0.56,0.84,0.11,0.2,397379.0,0.3678,0.39,0.72,43672.0,0.7225,O:SPY250516P00594000,3.6,4.8,0.08,0.12,138055.0,0.8583,8.82,4.2,1080.0,5.1903,596,O:SPY250516C00596000,0.23,0.23,0.01,0.02,93392.0,0.0788,0.23,0.34,29461.0,0.3766,O:SPY250516P00596000,5.51,6.75,1.66,2.1,7055.0,3.0158,9.95,5.93,691.0,6.8454,598,O:SPY250516C00598000,0.07,0.09,0.01,0.01,19967.0,0.0397,0.13,0.16,13604.0,0.2091,O:SPY250516P00598000,7.55,8.58,3.6,4.05,1030.0,5.4211,12.28,8.49,186.0,8.7766,600,O:SPY250516C00600000,0.04,0.05,0.01,0.01,55184.0,0.0235,0.08,0.07,54500.0,0.1001,O:SPY250516P00600000,9.49,10.76,5.7,6.03,2152.0,7.4458,13.72,9.5,165.0,10.397,588,O:SPY250516C00588000,3.69,6.46,2.16,6.05,21578,3.6564,1.78,3.69,48962,2.6142,O:SPY250516P00588000,0.63,0.86,0.01,0.01,164798,0.36,4.04,1.2,77502,1.805,586,O:SPY250516C00586000,5.56,8.5,3.7,7.99,6794,5.7464,2.74,5.27,33406,3.2915,O:SPY250516P00586000,0.37,0.45,0.01,0.01,92039,0.1756,2.95,0.77,98398,1.9486,584,O:SPY250516C00584000,7.41,10.34,5.49,10.19,1939,7.93,3.95,7.0,4613,4.8002,O:SPY250516P00584000,0.2,0.24,0.01,0.01,37125,0.08,2.11,0.48,41654,1.1259
2025-05-19,588.1,595.54,588.1,594.85,594.2,68168509.0,2025-05-19,594,O:SPY250519C00594000,0.21,1.91,0.1,0.21,572427,0.7103,1.43,1.87,69502,1.6525,O:SPY250519P00594000,5.52,5.81,0.02,0.1,299190,0.7554,4.32,1.81,39048,2.1918,596,O:SPY250519C00596000,0.06,0.67,0.01,0.01,244363,0.2666,0.83,0.99,38309.0,0.8475,O:SPY250519P00596000,7.43,7.65,0.81,2.08,35947,1.7991,5.9,2.91,2488.0,3.5298,598,O:SPY250519C00598000,0.03,0.19,0.01,0.01,72474.0,0.0781,0.44,0.48,21629.0,0.4447,O:SPY250519P00598000,9.6,9.6,2.68,3.87,5088.0,3.8479,7.92,4.39,660.0,4.9027,600,O:SPY250519C00600000,0.01,0.1,0.01,0.01,70481.0,0.0388,0.22,0.23,56724.0,0.2026,O:SPY250519P00600000,11.89,11.89,4.54,5.93,2191.0,6.5668,9.29,6.23,1507.0,7.096,602,O:SPY250519C00602000,0.01,0.1,0.01,0.01,14516.0,0.0294,0.1,0.12,13826.0,0.099,O:SPY250519P00602000,13.22,13.22,6.56,8.3,218.0,9.0576,10.74,8.07,71.0,8.9644,604,O:SPY250519C00604000,0.02,0.06,0.01,0.01,21411.0,0.0187,0.05,0.05,7582.0,0.0539,O:SPY250519P00604000,15.39,15.39,9.04,10.34,53.0,13.2381,11.81,9.8,43.0,10.4835,592,O:SPY250519C00592000,0.51,3.65,0.46,2.0,297593,1.6336,2.29,3.12,67521,2.1794,O:SPY250519P00592000,4.23,4.26,0.01,0.01,303993,0.8567,3.0,1.08,59727,1.7364,590,O:SPY250519C00590000,1.1,5.56,1.05,4.02,103900,2.301,3.31,4.71,30738,3.2469,O:SPY250519P00590000,2.68,2.73,0.01,0.01,225235,0.5869,2.08,0.65,84728,1.4591,588,O:SPY250519C00588000,1.99,7.53,1.99,5.94,17723,3.4698,4.85,6.39,4374,4.8938,O:SPY250519P00588000,1.8,1.8,0.01,0.01,177133,0.4191,1.48,0.39,27851,1.0325
2025-05-20,593.09,594.05,589.6,592.85,594.85,60614492.0,2025-05-20,595,O:SPY250520C00595000,0.73,0.87,0.01,0.01,367956,0.3881,0.52,1.47,114922,1.6267,O:SPY250520P00595000,2.57,5.3,1.57,2.85,25490,2.508,7.65,2.33,60353,2.4688,597,O:SPY250520C00597000,0.25,0.34,0.01,0.01,108676,0.1407,0.29,0.73,35266.0,0.8756,O:SPY250520P00597000,4.07,7.3,3.24,4.55,4326,4.2091,8.78,3.62,3148.0,3.7925,599,O:SPY250520C00599000,0.07,0.13,0.01,0.01,35706.0,0.0587,0.14,0.32,23788.0,0.4398,O:SPY250520P00599000,5.91,9.03,5.1,6.8,730.0,6.1316,10.1,5.3,689.0,5.7078,601,O:SPY250520C00601000,0.02,0.05,0.01,0.01,15946.0,0.0349,0.08,0.13,14060.0,0.2034,O:SPY250520P00601000,7.79,11.35,7.1,8.53,499.0,8.3626,11.66,6.71,287.0,7.2466,603,O:SPY250520C00603000,0.04,0.04,0.01,0.01,4474.0,0.0208,0.01,0.06,8228.0,0.0916,O:SPY250520P00603000,10.15,12.51,9.1,10.55,279.0,10.4938,14.81,9.04,190.0,8.9076,605,O:SPY250520C00605000,0.01,0.03,0.01,0.01,38735.0,0.0183,0.03,0.03,8403.0,0.0489,O:SPY250520P00605000,11.6,13.2,11.15,13.2,70.0,12.044,16.06,10.59,89.0,11.0181,593,O:SPY250520C00593000,1.57,1.84,0.01,0.01,634379,0.8992,0.99,2.57,55607,2.4303,O:SPY250520P00593000,1.49,3.43,0.29,0.98,379444,1.125,5.61,1.44,73372,1.887,591,O:SPY250520C00591000,2.97,3.33,0.28,1.09,162677,1.0497,1.63,4.0,28748,3.2831,O:SPY250520P00591000,0.79,1.66,0.01,0.01,297774,0.5711,4.25,0.88,42644,1.4438,589,O:SPY250520C00589000,4.55,5.17,1.2,3.07,12911,2.8058,2.48,5.59,9143,4.041,O:SPY250520P00589000,0.4,0.58,0.01,0.01,182482,0.2327,3.24,0.53,32060,1.1567
2025-05-21,588.44,592.58,581.82,582.86,592.85,95197657.0,2025-05-21,593,O:SPY250521C00593000,0.31,0.8,0.01,0.01,336841,0.3801,2.57,1.48,128366,1.8859,O:SPY250521P00593000,4.88,11.03,1.16,10.67,49097,2.4326,2.4,2.38,58255,2.402,595,O:SPY250521C00595000,0.12,0.31,0.01,0.01,140146,0.1155,1.59,0.74,103110.0,1.19,O:SPY250521P00595000,6.55,12.8,2.62,12.15,8173,5.2532,3.33,3.6,8598.0,3.5097,597,O:SPY250521C00597000,0.05,0.1,0.01,0.01,48291.0,0.0505,0.9,0.34,30690.0,0.6116,O:SPY250521P00597000,8.0,14.66,4.56,14.07,1953.0,5.9447,4.49,5.18,1156.0,5.0287,599,O:SPY250521C00599000,0.02,0.06,0.01,0.01,12765.0,0.0228,0.44,0.13,13142.0,0.2821,O:SPY250521P00599000,10.47,15.06,6.86,15.06,282.0,9.8628,6.21,6.96,242.0,6.5171,601,O:SPY250521C00601000,0.01,0.13,0.01,0.01,10922.0,0.0184,0.21,0.05,7258.0,0.1469,O:SPY250521P00601000,11.06,18.19,8.84,18.19,147.0,9.7013,8.59,8.55,100.0,7.9547,603,O:SPY250521C00603000,0.02,0.03,0.01,0.01,18254.0,0.0188,0.13,0.03,9293.0,0.0592,O:SPY250521P00603000,13.36,19.47,13.01,19.47,64.0,14.4741,10.03,10.79,62.0,10.259,591,O:SPY250521C00591000,0.72,1.98,0.01,0.01,406025,0.8741,3.84,2.58,45117,2.4021,O:SPY250521P00591000,3.22,8.95,0.41,8.76,212420,1.2824,1.61,1.48,67292,1.8235,589,O:SPY250521C00589000,1.53,4.39,0.01,0.01,197669,1.2301,5.39,3.98,8057,3.7746,O:SPY250521P00589000,2.04,7.11,0.15,6.67,246754,1.0781,1.1,0.92,36911,1.0906,587,O:SPY250521C00587000,2.69,5.65,0.01,0.01,153280,0.9168,7.11,5.73,1312,5.7967,O:SPY250521P00587000,1.22,5.15,0.07,4.73,189852,0.946,0.73,0.57,22022,0.643
2025-05-22,582.66,586.62,581.405,583.09,582.86,70860417.0,2025-05-22,583,O:SPY250522C00583000,1.9,3.65,0.18,0.29,283155,1.8103,6.73,2.2,27826,2.973,O:SPY250522P00583000,2.28,3.04,0.01,0.19,378180,1.0255,1.1,2.78,49041,1.8807,585,O:SPY250522C00585000,1.06,1.83,0.01,0.01,483871,0.9906,5.46,1.33,65351.0,2.5884,O:SPY250522P00585000,3.42,4.34,0.11,1.89,286713,1.0031,1.54,3.9,78682.0,2.1871,587,O:SPY250522C00587000,0.52,0.92,0.01,0.01,294840.0,0.3646,3.79,0.75,56521.0,2.0121,O:SPY250522P00587000,4.91,5.91,0.79,3.84,37939.0,2.0852,2.22,5.4,33936.0,2.6857,589,O:SPY250522C00589000,0.23,0.4,0.01,0.01,108824.0,0.1145,2.56,0.41,56490.0,1.7526,O:SPY250522P00589000,6.7,7.7,2.45,5.75,3937.0,4.518,3.02,6.77,30188.0,2.3329,591,O:SPY250522C00591000,0.09,0.16,0.01,0.01,49147.0,0.0565,1.67,0.22,59186.0,1.7894,O:SPY250522P00591000,8.28,9.6,4.42,7.91,3807.0,6.7554,4.1,8.77,28352.0,2.6613,593,O:SPY250522C00593000,0.03,0.07,0.01,0.01,16029.0,0.0372,0.99,0.11,48048.0,1.205,O:SPY250522P00593000,10.66,11.3,6.49,9.88,1118.0,9.1091,5.32,10.68,9910.0,3.5889,581,O:SPY250522C00581000,3.08,5.55,1.7,2.08,22634,3.1346,8.66,3.32,4383,4.7062,O:SPY250522P00581000,1.43,2.05,0.01,0.02,189154,0.7706,0.75,1.93,30702,1.3131,579,O:SPY250522C00579000,4.52,7.51,3.39,4.16,7868,5.0185,10.87,4.71,2960,5.3411,O:SPY250522P00579000,0.91,1.31,0.01,0.01,128414,0.3729,0.51,1.3,24750,0.8832,577,O:SPY250522C00577000,6.21,9.44,5.04,6.07,760,6.7083,12.4,6.28,284,7.7264,O:SPY250522P00577000,0.54,0.81,0.01,0.01,66106,0.2137,0.33,0.87,11089,0.5727
2025-05-23,575.98,581.8101,575.6,579.11,583.09,76029046.0,2025-05-23,583,O:SPY250523C00583000,0.48,0.67,0.01,0.01,167759,0.2926,3.1,2.52,56301,3.2994,O:SPY250523P00583000,7.56,7.86,1.65,4.28,22788,4.281,3.25,2.13,87470,2.1193,585,O:SPY250523C00585000,0.26,0.34,0.01,0.01,104962,0.1227,2.18,1.52,132283.0,2.5121,O:SPY250523P00585000,9.28,9.44,3.33,6.37,13554,6.3112,4.29,3.14,100558.0,2.4556,587,O:SPY250523C00587000,0.1,0.17,0.01,0.01,31704.0,0.0766,1.4,0.83,64886.0,1.5756,O:SPY250523P00587000,11.22,11.27,5.31,8.42,3278.0,7.956,5.48,4.44,15982.0,3.563,589,O:SPY250523C00589000,0.05,0.09,0.01,0.01,21425.0,0.0486,0.83,0.43,39516.0,0.9486,O:SPY250523P00589000,13.17,13.19,7.38,10.49,2334.0,10.3051,7.02,6.02,11003.0,5.8985,591,O:SPY250523C00591000,0.05,0.06,0.01,0.01,16013.0,0.0354,0.5,0.21,21294.0,0.5122,O:SPY250523P00591000,15.11,15.11,9.39,12.12,591.0,11.846,8.89,7.86,2423.0,6.8475,593,O:SPY250523C00593000,0.01,0.04,0.01,0.01,7505.0,0.0221,0.3,0.1,25477.0,0.2861,O:SPY250523P00593000,16.42,17.0,11.97,14.38,123.0,15.0505,10.5,9.78,475.0,8.7745,581,O:SPY250523C00581000,0.89,1.44,0.01,0.01,300949,0.8027,4.33,3.82,4920,4.5328,O:SPY250523P00581000,5.9,6.23,0.61,2.26,176471,1.3452,2.39,1.43,46235,1.6298,579,O:SPY250523C00579000,1.56,3.03,0.04,0.09,291172,1.4461,5.69,5.29,1148,6.3443,O:SPY250523P00579000,4.64,4.67,0.12,0.4,291580,0.9673,1.74,0.9,26387,1.0578,577,O:SPY250523C00577000,2.32,4.88,1.36,1.5,125724,2.5304,7.21,7.01,601,7.7729,O:SPY250523P00577000,3.31,3.54,0.02,0.02,282184,1.0447,1.24,0.58,30277,0.6861
2025-05-27,586.07,591.31,578.43,591.15,579.11,72588475.0,2025-05-27,579,O:SPY250527C00579000,7.18,12.47,5.74,12.44,3920,7.6232,3.41,2.84,51939,3.4331,O:SPY250527P00579000,0.25,0.35,0.01,0.01,22107,0.0958,6.27,3.08,39105,2.9095,581,O:SPY250527C00581000,3.95,10.6,3.95,10.6,3083,6.2475,2.59,1.86,68222.0,2.7642,O:SPY250527P00581000,0.41,0.65,0.01,0.01,38073,0.2083,7.46,4.23,24362.0,3.4852,583,O:SPY250527C00583000,3.9,8.34,2.59,8.34,6584.0,4.4643,1.71,1.16,27844.0,1.6866,O:SPY250527P00583000,0.73,1.22,0.01,0.01,59157.0,0.3407,8.73,5.59,5479.0,5.3311,585,O:SPY250527C00585000,2.36,6.58,1.46,6.51,76530.0,2.7035,1.31,0.69,45643.0,1.0517,O:SPY250527P00585000,1.26,2.1,0.01,0.01,208517.0,0.4486,10.27,7.09,5018.0,6.8565,587,O:SPY250527C00587000,1.25,4.69,0.72,4.69,183326.0,1.4424,0.81,0.39,13383.0,0.649,O:SPY250527P00587000,2.15,3.37,0.01,0.01,225470.0,0.4421,11.78,8.71,1235.0,8.6241,589,O:SPY250527C00589000,0.57,2.59,0.28,2.5,294506.0,0.9551,0.48,0.21,10533.0,0.3479,O:SPY250527P00589000,3.68,4.8,0.01,0.02,280709.0,0.4895,13.46,10.57,491.0,10.0171,577,O:SPY250527C00577000,9.35,14.04,7.69,13.7,656,10.211,4.22,4.0,17442,4.4944,O:SPY250527P00577000,0.13,0.18,0.01,0.01,16876,0.0544,5.21,2.23,37116,2.5985,575,O:SPY250527C00575000,11.3,16.2,9.65,15.96,781,11.6468,5.47,5.35,6102,5.9216,O:SPY250527P00575000,0.07,0.11,0.01,0.01,17687,0.0422,4.41,1.64,67290,1.7984,573,O:SPY250527C00573000,10.61,18.12,10.61,18.09,155,14.0315,6.86,6.82,678,7.1619,O:SPY250527P00573000,0.04,0.07,0.01,0.01,12118,0.0268,3.6,1.18,16118,1.5389
2025-05-28,591.56,592.7688,586.985,587.73,591.15,68445512.0,2025-05-28,591,O:SPY250528C00591000,2.23,2.93,0.05,0.09,369961,1.015,1.1,2.5,75778,2.1212,O:SPY250528P00591000,1.65,4.14,1.19,3.2,141889,1.9216,6.0,2.0,28119,2.6854,593,O:SPY250528C00593000,1.27,1.76,0.01,0.01,236996,0.6034,0.7,1.54,21678.0,1.2181,O:SPY250528P00593000,2.69,6.0,2.01,5.14,14566,3.0251,7.78,3.02,1792.0,3.9981,595,O:SPY250528C00595000,0.66,0.94,0.01,0.01,149675.0,0.3334,0.4,0.88,31097.0,0.6225,O:SPY250528P00595000,4.14,8.1,3.2,6.91,6900.0,4.8758,9.79,4.36,2066.0,5.5592,597,O:SPY250528C00597000,0.3,0.45,0.01,0.01,50099.0,0.137,0.21,0.46,18611.0,0.3626,O:SPY250528P00597000,5.81,9.5,4.78,9.03,1015.0,6.8917,11.48,6.1,378.0,7.337,599,O:SPY250528C00599000,0.14,0.2,0.01,0.01,23047.0,0.0747,0.11,0.23,6534.0,0.1757,O:SPY250528P00599000,7.53,10.35,6.57,10.35,382.0,9.0541,13.39,7.88,120.0,9.0253,601,O:SPY250528C00601000,0.05,0.09,0.01,0.01,15654.0,0.0462,0.06,0.1,7935.0,0.0983,O:SPY250528P00601000,9.4,13.51,8.64,13.51,123.0,10.9072,15.35,9.41,74.0,11.6659,589,O:SPY250528C00589000,3.57,4.38,0.27,0.45,163981,1.7052,1.81,3.77,37005,2.6407,O:SPY250528P00589000,0.96,2.33,0.44,1.64,336960,1.0982,4.9,1.26,38814,2.0004,587,O:SPY250528C00587000,5.09,6.06,0.94,1.43,19463,2.5892,2.69,5.31,21266,2.9875,O:SPY250528P00587000,0.55,1.06,0.13,0.64,150997,0.5545,3.65,0.81,37139,1.6214,585,O:SPY250528C00585000,6.83,7.95,2.27,2.96,10659,5.0039,3.77,7.0,13464,3.9976,O:SPY250528P00585000,0.3,0.5,0.04,0.17,98273,0.227,2.63,0.5,49953,1.204
